"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1502","0.0-0.0","spark_pilot_2","8091","5","16","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","16592","0.0-1.0","spark_pilot_2","8091","5","16","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":17933},{""event"":""fullscreenexit"",""trial"":3,""time"":19470},{""event"":""blur"",""trial"":8,""time"":57909},{""event"":""focus"",""trial"":8,""time"":59954},{""event"":""blur"",""trial"":9,""time"":66150},{""event"":""focus"",""trial"":9,""time"":92993},{""event"":""blur"",""trial"":27,""time"":175750},{""event"":""focus"",""trial"":27,""time"":185885},{""event"":""blur"",""trial"":28,""time"":191431},{""event"":""focus"",""trial"":28,""time"":202253},{""event"":""blur"",""trial"":38,""time"":236326},{""event"":""focus"",""trial"":38,""time"":252404}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","18916","0.0-2.0","spark_pilot_2","8091","5","16","Female","true","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":17933},{""event"":""fullscreenexit"",""trial"":3,""time"":19470},{""event"":""blur"",""trial"":8,""time"":57909},{""event"":""focus"",""trial"":8,""time"":59954},{""event"":""blur"",""trial"":9,""time"":66150},{""event"":""focus"",""trial"":9,""time"":92993},{""event"":""blur"",""trial"":27,""time"":175750},{""event"":""focus"",""trial"":27,""time"":185885},{""event"":""blur"",""trial"":28,""time"":191431},{""event"":""focus"",""trial"":28,""time"":202253},{""event"":""blur"",""trial"":38,""time"":236326},{""event"":""focus"",""trial"":38,""time"":252404}]","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","22005","0.0-3.0-0.0-0.0","spark_pilot_2","8091","5","16","Female","","","","","","","3011","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","","","",""
"audio-button-response","4","24086","0.0-3.0-0.1-0.1","spark_pilot_2","8091","5","16","Female","","","","","","","1080","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","5","31910","0.0-3.0-1.0-0.0","spark_pilot_2","8091","5","16","Female","","","","","","","858.6000000238419","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","41301","0.0-3.0-1.0-0.1","spark_pilot_2","8091","5","16","Female","","","","","","","989.2000000476837","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","51038","0.0-3.0-1.0-0.2","spark_pilot_2","8091","5","16","Female","","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":17933},{""event"":""fullscreenexit"",""trial"":3,""time"":19470},{""event"":""blur"",""trial"":8,""time"":57909},{""event"":""focus"",""trial"":8,""time"":59954},{""event"":""blur"",""trial"":9,""time"":66150},{""event"":""focus"",""trial"":9,""time"":92993},{""event"":""blur"",""trial"":27,""time"":175750},{""event"":""focus"",""trial"":27,""time"":185885},{""event"":""blur"",""trial"":28,""time"":191431},{""event"":""focus"",""trial"":28,""time"":202253},{""event"":""blur"",""trial"":38,""time"":236326},{""event"":""focus"",""trial"":38,""time"":252404}]","1486.1999999284744","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","65045","0.0-3.0-1.0-0.3","spark_pilot_2","8091","5","16","Female","","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":17933},{""event"":""fullscreenexit"",""trial"":3,""time"":19470},{""event"":""blur"",""trial"":8,""time"":57909},{""event"":""focus"",""trial"":8,""time"":59954},{""event"":""blur"",""trial"":9,""time"":66150},{""event"":""focus"",""trial"":9,""time"":92993},{""event"":""blur"",""trial"":27,""time"":175750},{""event"":""focus"",""trial"":27,""time"":185885},{""event"":""blur"",""trial"":28,""time"":191431},{""event"":""focus"",""trial"":28,""time"":202253},{""event"":""blur"",""trial"":38,""time"":236326},{""event"":""focus"",""trial"":38,""time"":252404}]","873.5","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","99325","0.0-3.0-1.0-0.4","spark_pilot_2","8091","5","16","Female","","","","","","","22884.5","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
