"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","675","0.0-0.0","spark_pilot_2","7317","1","12","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","31075","0.0-1.0","spark_pilot_2","7317","1","12","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":40500}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","41487","0.0-2.0","spark_pilot_2","7317","1","12","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","43591","0.0-3.0-0.0-0.0","spark_pilot_2","7317","1","12","Male","","","","","","","1971","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","52710","0.0-3.0-1.0-0.0","spark_pilot_2","7317","1","12","Male","","","","","","","2153.5","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","63549","0.0-3.0-1.0-0.1","spark_pilot_2","7317","1","12","Male","","","","","","","2444.8999996185303","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","74405","0.0-3.0-1.0-0.2","spark_pilot_2","7317","1","12","Male","","","","","","","2609.9000005722046","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","92471","0.0-3.0-1.0-0.3","spark_pilot_2","7317","1","12","Male","","","","","","","4926.400000572205","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","105655","0.0-3.0-1.0-0.4","spark_pilot_2","7317","1","12","Male","","","","","","","1781.1000003814697","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","115113","0.0-3.0-1.0-0.5","spark_pilot_2","7317","1","12","Male","","","","","","","1638.3000001907349","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","125499","0.0-3.0-1.0-0.6","spark_pilot_2","7317","1","12","Male","","","","","","","1594.8000001907349","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","134221","0.0-3.0-1.0-0.7","spark_pilot_2","7317","1","12","Male","","","","","","","1707.1000003814697","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","138246","0.0-3.0-2.0-0.0","spark_pilot_2","7317","1","12","Male","","false","","","","","[1101.1999998092651]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","138759","0.0-3.0-2.0-1.0","spark_pilot_2","7317","1","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","142779","0.0-3.0-2.0-0.1","spark_pilot_2","7317","1","12","Male","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","15","143288","0.0-3.0-2.0-1.1","spark_pilot_2","7317","1","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","147304","0.0-3.0-2.0-0.2","spark_pilot_2","7317","1","12","Male","","false","","","","","[615.6999998092651]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","147808","0.0-3.0-2.0-1.2","spark_pilot_2","7317","1","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","153284","0.0-3.0-3.0-0.0","spark_pilot_2","7317","1","12","Male","","","","","","","789.5","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","157299","0.0-3.0-4.0-0.0","spark_pilot_2","7317","1","12","Male","","false","","","","","[892.3000001907349]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","157799","0.0-3.0-4.0-1.0","spark_pilot_2","7317","1","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","161826","0.0-3.0-4.0-0.1","spark_pilot_2","7317","1","12","Male","","false","","","","","[920.5]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","162329","0.0-3.0-4.0-1.1","spark_pilot_2","7317","1","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","166334","0.0-3.0-4.0-0.2","spark_pilot_2","7317","1","12","Male","","false","","","","","[838.6999998092651]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
