"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1096","0.0-0.0","spark_pilot_2","7973","3","16","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","7848","0.0-1.0","spark_pilot_2","7973","3","16","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":9555},{""event"":""blur"",""trial"":3,""time"":16012},{""event"":""fullscreenexit"",""trial"":3,""time"":20269},{""event"":""focus"",""trial"":3,""time"":24934},{""event"":""blur"",""trial"":4,""time"":26837},{""event"":""focus"",""trial"":4,""time"":35285},{""event"":""blur"",""trial"":6,""time"":43067},{""event"":""focus"",""trial"":6,""time"":45012},{""event"":""blur"",""trial"":7,""time"":52166},{""event"":""focus"",""trial"":7,""time"":56993}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","10514","0.0-2.0","spark_pilot_2","7973","3","16","Male","true","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":9555},{""event"":""blur"",""trial"":3,""time"":16012},{""event"":""fullscreenexit"",""trial"":3,""time"":20269},{""event"":""focus"",""trial"":3,""time"":24934},{""event"":""blur"",""trial"":4,""time"":26837},{""event"":""focus"",""trial"":4,""time"":35285},{""event"":""blur"",""trial"":6,""time"":43067},{""event"":""focus"",""trial"":6,""time"":45012},{""event"":""blur"",""trial"":7,""time"":52166},{""event"":""focus"",""trial"":7,""time"":56993}]","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","25104","0.0-3.0-0.0-0.0","spark_pilot_2","7973","3","16","Male","","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":9555},{""event"":""blur"",""trial"":3,""time"":16012},{""event"":""fullscreenexit"",""trial"":3,""time"":20269},{""event"":""focus"",""trial"":3,""time"":24934},{""event"":""blur"",""trial"":4,""time"":26837},{""event"":""focus"",""trial"":4,""time"":35285},{""event"":""blur"",""trial"":6,""time"":43067},{""event"":""focus"",""trial"":6,""time"":45012},{""event"":""blur"",""trial"":7,""time"":52166},{""event"":""focus"",""trial"":7,""time"":56993}]","14411","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","","","",""
"audio-button-response","4","35402","0.0-3.0-0.1-0.1","spark_pilot_2","7973","3","16","Male","","","","","","","9291","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","","","",""
"audio-button-response","5","37705","0.0-3.0-0.2-0.2","spark_pilot_2","7973","3","16","Male","","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":9555},{""event"":""blur"",""trial"":3,""time"":16012},{""event"":""fullscreenexit"",""trial"":3,""time"":20269},{""event"":""focus"",""trial"":3,""time"":24934},{""event"":""blur"",""trial"":4,""time"":26837},{""event"":""focus"",""trial"":4,""time"":35285},{""event"":""blur"",""trial"":6,""time"":43067},{""event"":""focus"",""trial"":6,""time"":45012},{""event"":""blur"",""trial"":7,""time"":52166},{""event"":""focus"",""trial"":7,""time"":56993}]","1291","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","6","50808","0.0-3.0-1.0-0.0","spark_pilot_2","7973","3","16","Male","","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":9555},{""event"":""blur"",""trial"":3,""time"":16012},{""event"":""fullscreenexit"",""trial"":3,""time"":20269},{""event"":""focus"",""trial"":3,""time"":24934},{""event"":""blur"",""trial"":4,""time"":26837},{""event"":""focus"",""trial"":4,""time"":35285},{""event"":""blur"",""trial"":6,""time"":43067},{""event"":""focus"",""trial"":6,""time"":45012},{""event"":""blur"",""trial"":7,""time"":52166},{""event"":""focus"",""trial"":7,""time"":56993}]","6095.300001144409","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","60948","0.0-3.0-1.0-0.1","spark_pilot_2","7973","3","16","Male","","","","","","","1681.099998474121","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","70405","0.0-3.0-1.0-0.2","spark_pilot_2","7973","3","16","Male","","","","","","","1153","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","84525","0.0-3.0-1.0-0.3","spark_pilot_2","7973","3","16","Male","","","","","","","938.3999996185303","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
