"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1277","0.0-0.0","spark_pilot_2","7511","6","22","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","10214","0.0-1.0","spark_pilot_2","7511","6","22","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":13948}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","14942","0.0-2.0","spark_pilot_2","7511","6","22","Female","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","16540","0.0-3.0-0.0-0.0","spark_pilot_2","7511","6","22","Female","","","","","","","1541","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","25841","0.0-3.0-1.0-0.0","spark_pilot_2","7511","6","22","Female","","","","","","","2302.400000035763","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","37254","0.0-3.0-1.0-0.1","spark_pilot_2","7511","6","22","Female","","","","","","","2979.400000035763","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","47799","0.0-3.0-1.0-0.2","spark_pilot_2","7511","6","22","Female","","","","","","","2265.899999976158","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","62042","0.0-3.0-1.0-0.3","spark_pilot_2","7511","6","22","Female","","","","","","","1068.5","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","74317","0.0-3.0-1.0-0.4","spark_pilot_2","7511","6","22","Female","","","","","","","836.6000000238419","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","88551","0.0-3.0-1.0-0.5","spark_pilot_2","7511","6","22","Female","","","","","","","6387.5","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","98475","0.0-3.0-1.0-0.6","spark_pilot_2","7511","6","22","Female","","","","","","","1090.0999999642372","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","106997","0.0-3.0-1.0-0.7","spark_pilot_2","7511","6","22","Female","","","","","","","1467.7000000476837","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","111033","0.0-3.0-2.0-0.0","spark_pilot_2","7511","6","22","Female","","false","","","","","[992.3000000119209]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","111535","0.0-3.0-2.0-1.0","spark_pilot_2","7511","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","115552","0.0-3.0-2.0-0.1","spark_pilot_2","7511","6","22","Female","","false","","","","","[1057.1000000238419]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","116058","0.0-3.0-2.0-1.1","spark_pilot_2","7511","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","120073","0.0-3.0-2.0-0.2","spark_pilot_2","7511","6","22","Female","","false","","","","","[17.30000001192093]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","120576","0.0-3.0-2.0-1.2","spark_pilot_2","7511","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","126904","0.0-3.0-3.0-0.0","spark_pilot_2","7511","6","22","Female","","","","","","","1619.699999988079","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","130921","0.0-3.0-4.0-0.0","spark_pilot_2","7511","6","22","Female","","false","","","","","[428.4000000357628]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","131425","0.0-3.0-4.0-1.0","spark_pilot_2","7511","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","135440","0.0-3.0-4.0-0.1","spark_pilot_2","7511","6","22","Female","","false","","","","","[664.8999999761581]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","135944","0.0-3.0-4.0-1.1","spark_pilot_2","7511","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","139961","0.0-3.0-4.0-0.2","spark_pilot_2","7511","6","22","Female","","false","","","","","[421.0999999642372]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","140464","0.0-3.0-4.0-1.2","spark_pilot_2","7511","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","151638","0.0-3.0-5.0-0.0","spark_pilot_2","7511","6","22","Female","","","","","","","1303.1000000238419","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","161910","0.0-3.0-5.0-0.1","spark_pilot_2","7511","6","22","Female","","","","","","","1122","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","174166","0.0-3.0-5.0-0.2","spark_pilot_2","7511","6","22","Female","","","","","","","1046.3999999761581","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","181546","0.0-3.0-5.0-0.3","spark_pilot_2","7511","6","22","Female","","","","","","","1001.6000000238419","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
