"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1507","0.0-0.0","spark_pilot_2","7323","4","12","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2699","0.0-1.0","spark_pilot_2","7323","4","12","Male","true","false","[]","[]","[]","[{""event"":""blur"",""trial"":2,""time"":2825},{""event"":""focus"",""trial"":2,""time"":10682},{""event"":""fullscreenenter"",""trial"":2,""time"":13437},{""event"":""fullscreenexit"",""trial"":4,""time"":17791},{""event"":""blur"",""trial"":4,""time"":20230},{""event"":""focus"",""trial"":4,""time"":27402},{""event"":""blur"",""trial"":37,""time"":269328},{""event"":""focus"",""trial"":37,""time"":269647},{""event"":""blur"",""trial"":114,""time"":689328},{""event"":""focus"",""trial"":114,""time"":696399}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","14384","0.0-2.0","spark_pilot_2","7323","4","12","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","16398","0.0-3.0-0.0-0.0","spark_pilot_2","7323","4","12","Male","","","","","","[{""event"":""blur"",""trial"":2,""time"":2825},{""event"":""focus"",""trial"":2,""time"":10682},{""event"":""fullscreenenter"",""trial"":2,""time"":13437},{""event"":""fullscreenexit"",""trial"":4,""time"":17791},{""event"":""blur"",""trial"":4,""time"":20230},{""event"":""focus"",""trial"":4,""time"":27402},{""event"":""blur"",""trial"":37,""time"":269328},{""event"":""focus"",""trial"":37,""time"":269647},{""event"":""blur"",""trial"":114,""time"":689328},{""event"":""focus"",""trial"":114,""time"":696399}]","1400","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","29125","0.0-3.0-1.0-0.0","spark_pilot_2","7323","4","12","Male","","","","","","","5684.199999999255","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","81869","0.0-3.0-1.0-0.1","spark_pilot_2","7323","4","12","Male","","","","","","","44264","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","92561","0.0-3.0-1.0-0.2","spark_pilot_2","7323","4","12","Male","","","","","","","2027.800000000745","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","108765","0.0-3.0-1.0-0.3","spark_pilot_2","7323","4","12","Male","","","","","","","2951.800000000745","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","123664","0.0-3.0-1.0-0.4","spark_pilot_2","7323","4","12","Male","","","","","","","3380.800000000745","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","132386","0.0-3.0-1.0-0.5","spark_pilot_2","7323","4","12","Male","","","","","","","823.6000000014901","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","142358","0.0-3.0-1.0-0.6","spark_pilot_2","7323","4","12","Male","","","","","","","1077.7999999970198","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","150353","0.0-3.0-1.0-0.7","spark_pilot_2","7323","4","12","Male","","","","","","","903","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","154415","0.0-3.0-2.0-0.0","spark_pilot_2","7323","4","12","Male","","false","","","","","[1971.300000000745]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","154933","0.0-3.0-2.0-1.0","spark_pilot_2","7323","4","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","158965","0.0-3.0-2.0-0.1","spark_pilot_2","7323","4","12","Male","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","15","159474","0.0-3.0-2.0-1.1","spark_pilot_2","7323","4","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","163491","0.0-3.0-2.0-0.2","spark_pilot_2","7323","4","12","Male","","false","","","","","[365]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","164001","0.0-3.0-2.0-1.2","spark_pilot_2","7323","4","12","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","170454","0.0-3.0-3.0-0.0","spark_pilot_2","7323","4","12","Male","","","","","","","1714.7999999970198","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
