"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1144","0.0-0.0","spark_pilot_2","7370","4","15","Male","[{""event"":""blur"",""trial"":1,""time"":8061},{""event"":""focus"",""trial"":2,""time"":23216},{""event"":""fullscreenenter"",""trial"":2,""time"":23356},{""event"":""blur"",""trial"":379,""time"":1501442},{""event"":""focus"",""trial"":381,""time"":1505139}]","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","15446","0.0-1.0","spark_pilot_2","7370","4","15","Male","[{""event"":""blur"",""trial"":1,""time"":8061},{""event"":""focus"",""trial"":2,""time"":23216},{""event"":""fullscreenenter"",""trial"":2,""time"":23356},{""event"":""blur"",""trial"":379,""time"":1501442},{""event"":""focus"",""trial"":381,""time"":1505139}]","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","24340","0.0-2.0","spark_pilot_2","7370","4","15","Male","","true","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","25790","0.0-3.0-0.0-0.0","spark_pilot_2","7370","4","15","Male","","","","","","","1419","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","36642","0.0-3.0-1.0-0.0","spark_pilot_2","7370","4","15","Male","","","","","","","3871.6000003814697","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","46855","0.0-3.0-1.0-0.1","spark_pilot_2","7370","4","15","Male","","","","","","","1795.8999996185303","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","56823","0.0-3.0-1.0-0.2","spark_pilot_2","7370","4","15","Male","","","","","","","1705.3999996185303","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","71247","0.0-3.0-1.0-0.3","spark_pilot_2","7370","4","15","Male","","","","","","","1248.2999992370605","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","83192","0.0-3.0-1.0-0.4","spark_pilot_2","7370","4","15","Male","","","","","","","532.8000011444092","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","92131","0.0-3.0-1.0-0.5","spark_pilot_2","7370","4","15","Male","","","","","","","1107.900001525879","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
