"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","22","184271","0.0-3.0-4.0-1.1","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","188291","0.0-3.0-4.0-0.2","spark_pilot_2","7395","3","16","Male","","","false","","","","[538.7000000476837]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","188793","0.0-3.0-4.0-1.2","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","200017","0.0-3.0-5.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","1313.1000001430511","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","211701","0.0-3.0-5.0-0.1","spark_pilot_2","7395","3","16","Male","","","","","","","2489.100000143051","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","223451","0.0-3.0-5.0-0.2","spark_pilot_2","7395","3","16","Male","","","","","","","487.09999990463257","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","230929","0.0-3.0-5.0-0.3","spark_pilot_2","7395","3","16","Male","","","","","","","1115.0999999046326","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","234968","0.0-3.0-6.0-0.0","spark_pilot_2","7395","3","16","Male","","","false","","","","[1029.1000001430511]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","235480","0.0-3.0-6.0-1.0","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","239514","0.0-3.0-6.0-0.1","spark_pilot_2","7395","3","16","Male","","","false","","","","[1930.5]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","32","240035","0.0-3.0-6.0-1.1","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","244061","0.0-3.0-6.0-0.2","spark_pilot_2","7395","3","16","Male","","","false","","","","[462]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","34","244580","0.0-3.0-6.0-1.2","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","248621","0.0-3.0-6.0-0.3","spark_pilot_2","7395","3","16","Male","","","false","","","","[867.5]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","249130","0.0-3.0-6.0-1.3","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","267793","0.0-3.0-7.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","1820.5","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","277687","0.0-3.0-7.0-0.1","spark_pilot_2","7395","3","16","Male","","","","","","","1623","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","283711","0.0-3.0-8.0-0.0","spark_pilot_2","7395","3","16","Male","","","false","","","","[1590.9000000953674,499.40000009536743]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","284230","0.0-3.0-8.0-1.0","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","290260","0.0-3.0-8.0-0.1","spark_pilot_2","7395","3","16","Male","","","false","","","","[361.2999999523163,321.59999990463257]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","290780","0.0-3.0-8.0-1.1","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","296816","0.0-3.0-8.0-0.2","spark_pilot_2","7395","3","16","Male","","","false","","","","[551.5,376.2999999523163]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","297340","0.0-3.0-8.0-1.2","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","303392","0.0-3.0-8.0-0.3","spark_pilot_2","7395","3","16","Male","","","false","","","","[390.5,339.2000000476837]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","46","303901","0.0-3.0-8.0-1.3","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","309912","0.0-3.0-8.0-0.4","spark_pilot_2","7395","3","16","Male","","","false","","","","[312.40000009536743,499.40000009536743]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","310414","0.0-3.0-8.0-1.4","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","324843","0.0-3.0-9.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","1939.7000000476837","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","333016","0.0-3.0-9.0-0.1","spark_pilot_2","7395","3","16","Male","","","","","","","1003.4000000953674","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","337041","0.0-3.0-10.0-0.0","spark_pilot_2","7395","3","16","Male","","","false","","","","[910.5]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","337560","0.0-3.0-10.0-1.0","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","341580","0.0-3.0-10.0-0.1","spark_pilot_2","7395","3","16","Male","","","false","","","","[751.9000000953674]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","342090","0.0-3.0-10.0-1.1","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","346110","0.0-3.0-10.0-0.2","spark_pilot_2","7395","3","16","Male","","","false","","","","[613.8999998569489]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","346613","0.0-3.0-10.0-1.2","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","361821","0.0-3.0-11.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","1577.5","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","368427","0.0-3.0-11.0-0.1","spark_pilot_2","7395","3","16","Male","","","","","","","935","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","59","383436","0.0-3.0-12.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","[95]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","60","389693","0.0-3.0-13.0-0.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","1000.5999999046326","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","61","393921","0.0-3.0-13.0-0.0-0.1","spark_pilot_2","7395","3","16","Male","","","","","","","1037.2999999523163","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","62","411037","0.0-3.0-13.0-1.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","2284","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","63","417101","0.0-3.0-13.0-2.0-0.0","spark_pilot_2","7395","3","16","Male","","","false","","","","[969.7999999523163,478]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","64","417611","0.0-3.0-13.0-2.0-1.0","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","65","423652","0.0-3.0-13.0-2.0-0.1","spark_pilot_2","7395","3","16","Male","","","false","","","","[785.3999998569489,1242.2999999523163]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","66","424171","0.0-3.0-13.0-2.0-1.1","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","67","430211","0.0-3.0-13.0-2.0-0.2","spark_pilot_2","7395","3","16","Male","","","false","","","","[1049.9000000953674,600.5]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","68","430730","0.0-3.0-13.0-2.0-1.2","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","69","436770","0.0-3.0-13.0-2.0-0.3","spark_pilot_2","7395","3","16","Male","","","false","","","","[1428.0999999046326,618.7000000476837]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","70","437280","0.0-3.0-13.0-2.0-1.3","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","71","443287","0.0-3.0-13.0-2.0-0.4","spark_pilot_2","7395","3","16","Male","","","false","","","","[1068.2999999523163,803]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","72","443792","0.0-3.0-13.0-2.0-1.4","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","73","449805","0.0-3.0-13.0-2.0-0.5","spark_pilot_2","7395","3","16","Male","","","false","","","","[1223.7999999523163,537.3000001907349]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","74","450307","0.0-3.0-13.0-2.0-1.5","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","75","456317","0.0-3.0-13.0-2.0-0.6","spark_pilot_2","7395","3","16","Male","","","false","","","","[1461.2999999523163,429.2999999523163]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","76","456819","0.0-3.0-13.0-2.0-1.6","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","77","462828","0.0-3.0-13.0-2.0-0.7","spark_pilot_2","7395","3","16","Male","","","false","","","","[984.4000000953674,372.39999985694885]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","78","463330","0.0-3.0-13.0-2.0-1.7","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","79","467338","0.0-3.0-13.0-2.0-0.8","spark_pilot_2","7395","3","16","Male","","","false","","","","[1089.5999999046326]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","80","467839","0.0-3.0-13.0-2.0-1.8","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","81","483063","0.0-3.0-13.0-3.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","2269.699999809265","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","82","487091","0.0-3.0-13.0-4.0-0.0","spark_pilot_2","7395","3","16","Male","","","false","","","","[1398.7999999523163]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","83","487610","0.0-3.0-13.0-4.0-1.0","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","491621","0.0-3.0-13.0-4.0-0.1","spark_pilot_2","7395","3","16","Male","","","false","","","","[765.2999999523163]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","85","492140","0.0-3.0-13.0-4.0-1.1","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","496161","0.0-3.0-13.0-4.0-0.2","spark_pilot_2","7395","3","16","Male","","","false","","","","[515.8999998569489]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","87","496670","0.0-3.0-13.0-4.0-1.2","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","88","500711","0.0-3.0-13.0-4.0-0.3","spark_pilot_2","7395","3","16","Male","","","false","","","","[413]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","89","501220","0.0-3.0-13.0-4.0-1.3","spark_pilot_2","7395","3","16","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","90","509825","0.0-3.0-13.0-5.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","1222.7999999523163","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","91","524827","0.0-3.0-13.0-6.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","[76]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","92","531769","0.0-3.0-13.0-7.0-0.0","spark_pilot_2","7395","3","16","Male","","","","","","","805.4000000953674","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","93","546783","0.0-3.0-13.0-7.0-0.1","spark_pilot_2","7395","3","16","Male","","","","","","","999.1000001430511","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
