"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1481","0.0-0.0","spark_pilot_2","7774","6","7","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","11012","0.0-1.0","spark_pilot_2","7774","6","7","Female","true","false","[]","[]","[]","[{""event"":""blur"",""trial"":2,""time"":19132},{""event"":""fullscreenenter"",""trial"":2,""time"":19173},{""event"":""focus"",""trial"":3,""time"":22639},{""event"":""blur"",""trial"":4,""time"":47031},{""event"":""focus"",""trial"":5,""time"":49839},{""event"":""blur"",""trial"":7,""time"":88625},{""event"":""focus"",""trial"":8,""time"":90182},{""event"":""blur"",""trial"":19,""time"":159004},{""event"":""focus"",""trial"":19,""time"":162847},{""event"":""blur"",""trial"":453,""time"":1906843},{""event"":""focus"",""trial"":454,""time"":1908316}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","20161","0.0-2.0","spark_pilot_2","7774","6","7","Female","true","","","","","[{""event"":""blur"",""trial"":2,""time"":19132},{""event"":""fullscreenenter"",""trial"":2,""time"":19173},{""event"":""focus"",""trial"":3,""time"":22639},{""event"":""blur"",""trial"":4,""time"":47031},{""event"":""focus"",""trial"":5,""time"":49839},{""event"":""blur"",""trial"":7,""time"":88625},{""event"":""focus"",""trial"":8,""time"":90182},{""event"":""blur"",""trial"":19,""time"":159004},{""event"":""focus"",""trial"":19,""time"":162847},{""event"":""blur"",""trial"":453,""time"":1906843},{""event"":""focus"",""trial"":454,""time"":1908316}]","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","32583","0.0-3.0-0.0-0.0","spark_pilot_2","7774","6","7","Female","","","","","","[{""event"":""blur"",""trial"":2,""time"":19132},{""event"":""fullscreenenter"",""trial"":2,""time"":19173},{""event"":""focus"",""trial"":3,""time"":22639},{""event"":""blur"",""trial"":4,""time"":47031},{""event"":""focus"",""trial"":5,""time"":49839},{""event"":""blur"",""trial"":7,""time"":88625},{""event"":""focus"",""trial"":8,""time"":90182},{""event"":""blur"",""trial"":19,""time"":159004},{""event"":""focus"",""trial"":19,""time"":162847},{""event"":""blur"",""trial"":453,""time"":1906843},{""event"":""focus"",""trial"":454,""time"":1908316}]","12399","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","47203","0.0-3.0-1.0-0.0","spark_pilot_2","7774","6","7","Female","","","","","","[{""event"":""blur"",""trial"":2,""time"":19132},{""event"":""fullscreenenter"",""trial"":2,""time"":19173},{""event"":""focus"",""trial"":3,""time"":22639},{""event"":""blur"",""trial"":4,""time"":47031},{""event"":""focus"",""trial"":5,""time"":49839},{""event"":""blur"",""trial"":7,""time"":88625},{""event"":""focus"",""trial"":8,""time"":90182},{""event"":""blur"",""trial"":19,""time"":159004},{""event"":""focus"",""trial"":19,""time"":162847},{""event"":""blur"",""trial"":453,""time"":1906843},{""event"":""focus"",""trial"":454,""time"":1908316}]","7631.5","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","60815","0.0-3.0-1.0-0.1","spark_pilot_2","7774","6","7","Female","","","","","","","5186.800000011921","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","72397","0.0-3.0-1.0-0.2","spark_pilot_2","7774","6","7","Female","","","","","","[{""event"":""blur"",""trial"":2,""time"":19132},{""event"":""fullscreenenter"",""trial"":2,""time"":19173},{""event"":""focus"",""trial"":3,""time"":22639},{""event"":""blur"",""trial"":4,""time"":47031},{""event"":""focus"",""trial"":5,""time"":49839},{""event"":""blur"",""trial"":7,""time"":88625},{""event"":""focus"",""trial"":8,""time"":90182},{""event"":""blur"",""trial"":19,""time"":159004},{""event"":""focus"",""trial"":19,""time"":162847},{""event"":""blur"",""trial"":453,""time"":1906843},{""event"":""focus"",""trial"":454,""time"":1908316}]","3313.9000000059605","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","88829","0.0-3.0-1.0-0.3","spark_pilot_2","7774","6","7","Female","","","","","","[{""event"":""blur"",""trial"":2,""time"":19132},{""event"":""fullscreenenter"",""trial"":2,""time"":19173},{""event"":""focus"",""trial"":3,""time"":22639},{""event"":""blur"",""trial"":4,""time"":47031},{""event"":""focus"",""trial"":5,""time"":49839},{""event"":""blur"",""trial"":7,""time"":88625},{""event"":""focus"",""trial"":8,""time"":90182},{""event"":""blur"",""trial"":19,""time"":159004},{""event"":""focus"",""trial"":19,""time"":162847},{""event"":""blur"",""trial"":453,""time"":1906843},{""event"":""focus"",""trial"":454,""time"":1908316}]","3260","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","103425","0.0-3.0-1.0-0.4","spark_pilot_2","7774","6","7","Female","","","","","","","3163.7999999970198","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","113723","0.0-3.0-1.0-0.5","spark_pilot_2","7774","6","7","Female","","","","","","","2450.4000000059605","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","125635","0.0-3.0-1.0-0.6","spark_pilot_2","7774","6","7","Female","","","","","","","3088.8999999910593","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
