"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1139","0.0-0.0","spark_pilot_2","7358","5","14","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","15098","0.0-1.0","spark_pilot_2","7358","5","14","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":18358}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","19349","0.0-2.0","spark_pilot_2","7358","5","14","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","21349","0.0-3.0-0.0-0.0","spark_pilot_2","7358","5","14","Male","","","","","","","1985","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","29483","0.0-3.0-1.0-0.0","spark_pilot_2","7358","5","14","Male","","","","","","","1123.2999999970198","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","39249","0.0-3.0-1.0-0.1","spark_pilot_2","7358","5","14","Male","","","","","","","1323.1000000014901","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","49000","0.0-3.0-1.0-0.2","spark_pilot_2","7358","5","14","Male","","","","","","","1460.5","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","63715","0.0-3.0-1.0-0.3","spark_pilot_2","7358","5","14","Male","","","","","","","1524.1000000014901","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","76165","0.0-3.0-1.0-0.4","spark_pilot_2","7358","5","14","Male","","","","","","","993.8999999985099","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","85849","0.0-3.0-1.0-0.5","spark_pilot_2","7358","5","14","Male","","","","","","","1825","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","95482","0.0-3.0-1.0-0.6","spark_pilot_2","7358","5","14","Male","","","","","","","788.8000000044703","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","103815","0.0-3.0-1.0-0.7","spark_pilot_2","7358","5","14","Male","","","","","","","1267.4000000059605","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","107848","0.0-3.0-2.0-0.0","spark_pilot_2","7358","5","14","Male","","false","","","","","[556.6000000014901]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","108359","0.0-3.0-2.0-1.0","spark_pilot_2","7358","5","14","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","112385","0.0-3.0-2.0-0.1","spark_pilot_2","7358","5","14","Male","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","15","112892","0.0-3.0-2.0-1.1","spark_pilot_2","7358","5","14","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","116912","0.0-3.0-2.0-0.2","spark_pilot_2","7358","5","14","Male","","false","","","","","[757.6000000014901]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","117420","0.0-3.0-2.0-1.2","spark_pilot_2","7358","5","14","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","123070","0.0-3.0-3.0-0.0","spark_pilot_2","7358","5","14","Male","","","","","","","924.6999999955297","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","127084","0.0-3.0-4.0-0.0","spark_pilot_2","7358","5","14","Male","","false","","","","","[209.20000000298023]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","127587","0.0-3.0-4.0-1.0","spark_pilot_2","7358","5","14","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","131608","0.0-3.0-4.0-0.1","spark_pilot_2","7358","5","14","Male","","false","","","","","[312.69999999552965]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","132115","0.0-3.0-4.0-1.1","spark_pilot_2","7358","5","14","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","136132","0.0-3.0-4.0-0.2","spark_pilot_2","7358","5","14","Male","","false","","","","","[356.3999999985099]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
