"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","2525","0.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","39264","0.0-1.0","spark_pilot_2","7305","4","11","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":42883}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","43865","0.0-2.0","spark_pilot_2","7305","4","11","Female","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","46510","0.0-3.0-0.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","2261","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","63322","0.0-3.0-1.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","9830.199999988079","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","74991","0.0-3.0-1.0-0.1","spark_pilot_2","7305","4","11","Female","","","","","","","3260.199999988079","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","85851","0.0-3.0-1.0-0.2","spark_pilot_2","7305","4","11","Female","","","","","","","2599.5999999940395","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","102675","0.0-3.0-1.0-0.3","spark_pilot_2","7305","4","11","Female","","","","","","","3673.2999999821186","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","115829","0.0-3.0-1.0-0.4","spark_pilot_2","7305","4","11","Female","","","","","","","1736.0999999940395","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","126972","0.0-3.0-1.0-0.5","spark_pilot_2","7305","4","11","Female","","","","","","","3318.5999999940395","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","139802","0.0-3.0-1.0-0.6","spark_pilot_2","7305","4","11","Female","","","","","","","4028.7000000178814","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","152659","0.0-3.0-1.0-0.7","spark_pilot_2","7305","4","11","Female","","","","","","","5838","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","156672","0.0-3.0-2.0-0.0","spark_pilot_2","7305","4","11","Female","","true","","","","","[]","./assets/img/space/0.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","13","157174","0.0-3.0-2.0-1.0","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","161179","0.0-3.0-2.0-0.1","spark_pilot_2","7305","4","11","Female","","false","","","","","[509.59999999403954]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","161681","0.0-3.0-2.0-1.1","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","165686","0.0-3.0-2.0-0.2","spark_pilot_2","7305","4","11","Female","","false","","","","","[474.19999998807907]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","166188","0.0-3.0-2.0-1.2","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","173332","0.0-3.0-3.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","2448.0999999940395","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","177335","0.0-3.0-4.0-0.0","spark_pilot_2","7305","4","11","Female","","false","","","","","[627.2999999821186]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","177837","0.0-3.0-4.0-1.0","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","181843","0.0-3.0-4.0-0.1","spark_pilot_2","7305","4","11","Female","","false","","","","","[305.40000000596046]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","182345","0.0-3.0-4.0-1.1","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","186351","0.0-3.0-4.0-0.2","spark_pilot_2","7305","4","11","Female","","false","","","","","[369.30000001192093]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","186853","0.0-3.0-4.0-1.2","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","209325","0.0-3.0-5.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","12623.40000000596","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","220493","0.0-3.0-5.0-0.1","spark_pilot_2","7305","4","11","Female","","","","","","","2040.5","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","234367","0.0-3.0-5.0-0.2","spark_pilot_2","7305","4","11","Female","","","","","","","2704.7000000178814","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","241717","0.0-3.0-5.0-0.3","spark_pilot_2","7305","4","11","Female","","","","","","","984.0999999940395","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","245722","0.0-3.0-6.0-0.0","spark_pilot_2","7305","4","11","Female","","false","","","","","[932]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","246223","0.0-3.0-6.0-1.0","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","250229","0.0-3.0-6.0-0.1","spark_pilot_2","7305","4","11","Female","","false","","","","","[338.19999998807907]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","32","250731","0.0-3.0-6.0-1.1","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","254736","0.0-3.0-6.0-0.2","spark_pilot_2","7305","4","11","Female","","false","","","","","[661.9000000059605]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","34","255238","0.0-3.0-6.0-1.2","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","259244","0.0-3.0-6.0-0.3","spark_pilot_2","7305","4","11","Female","","false","","","","","[466.30000001192093]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","36","259746","0.0-3.0-6.0-1.3","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","278468","0.0-3.0-7.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","1906.6000000238419","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","287576","0.0-3.0-7.0-0.1","spark_pilot_2","7305","4","11","Female","","","","","","","844.0999999940395","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","293581","0.0-3.0-8.0-0.0","spark_pilot_2","7305","4","11","Female","","false","","","","","[1382.199999988079,694.9000000059605]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","294084","0.0-3.0-8.0-1.0","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","300089","0.0-3.0-8.0-0.1","spark_pilot_2","7305","4","11","Female","","false","","","","","[602.5,713.8000000119209]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","300591","0.0-3.0-8.0-1.1","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","306597","0.0-3.0-8.0-0.2","spark_pilot_2","7305","4","11","Female","","false","","","","","[788.8000000119209,657.7999999821186]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","44","307098","0.0-3.0-8.0-1.2","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","313104","0.0-3.0-8.0-0.3","spark_pilot_2","7305","4","11","Female","","false","","","","","[401.5,332.80000001192093]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","313605","0.0-3.0-8.0-1.3","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","319609","0.0-3.0-8.0-0.4","spark_pilot_2","7305","4","11","Female","","false","","","","","[362.69999998807907,363.09999999403954]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","320111","0.0-3.0-8.0-1.4","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","333405","0.0-3.0-9.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","2579.9000000059605","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","341814","0.0-3.0-9.0-0.1","spark_pilot_2","7305","4","11","Female","","","","","","","1250.5","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","345817","0.0-3.0-10.0-0.0","spark_pilot_2","7305","4","11","Female","","false","","","","","[743.9000000059605]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","346318","0.0-3.0-10.0-1.0","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","350322","0.0-3.0-10.0-0.1","spark_pilot_2","7305","4","11","Female","","false","","","","","[314]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","350823","0.0-3.0-10.0-1.1","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","354827","0.0-3.0-10.0-0.2","spark_pilot_2","7305","4","11","Female","","false","","","","","[211.69999998807907]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","355328","0.0-3.0-10.0-1.2","spark_pilot_2","7305","4","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","370200","0.0-3.0-11.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","1285.5","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","377050","0.0-3.0-11.0-0.1","spark_pilot_2","7305","4","11","Female","","","","","","","1184.4000000059605","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","59","392059","0.0-3.0-12.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","[97]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","60","398326","0.0-3.0-13.0-0.0-0.0","spark_pilot_2","7305","4","11","Female","","","","","","","1012.1999999880791","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
