"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1118","0.0-0.0","spark_pilot_2","7425","1","18","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","16007","0.0-1.0","spark_pilot_2","7425","1","18","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":21719},{""event"":""fullscreenexit"",""trial"":3,""time"":23965},{""event"":""blur"",""trial"":63,""time"":520666},{""event"":""focus"",""trial"":63,""time"":522285},{""event"":""blur"",""trial"":115,""time"":822917},{""event"":""focus"",""trial"":115,""time"":829649},{""event"":""blur"",""trial"":126,""time"":937342},{""event"":""focus"",""trial"":126,""time"":939057},{""event"":""blur"",""trial"":128,""time"":946832},{""event"":""focus"",""trial"":129,""time"":947822},{""event"":""blur"",""trial"":150,""time"":1014070},{""event"":""focus"",""trial"":150,""time"":1014618},{""event"":""blur"",""trial"":225,""time"":1256330},{""event"":""focus"",""trial"":225,""time"":1258763}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","22688","0.0-2.0","spark_pilot_2","7425","1","18","Male","true","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":21719},{""event"":""fullscreenexit"",""trial"":3,""time"":23965},{""event"":""blur"",""trial"":63,""time"":520666},{""event"":""focus"",""trial"":63,""time"":522285},{""event"":""blur"",""trial"":115,""time"":822917},{""event"":""focus"",""trial"":115,""time"":829649},{""event"":""blur"",""trial"":126,""time"":937342},{""event"":""focus"",""trial"":126,""time"":939057},{""event"":""blur"",""trial"":128,""time"":946832},{""event"":""focus"",""trial"":129,""time"":947822},{""event"":""blur"",""trial"":150,""time"":1014070},{""event"":""focus"",""trial"":150,""time"":1014618},{""event"":""blur"",""trial"":225,""time"":1256330},{""event"":""focus"",""trial"":225,""time"":1258763}]","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","24768","0.0-3.0-0.0-0.0","spark_pilot_2","7425","1","18","Male","","","","","","","1920","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","36146","0.0-3.0-1.0-0.0","spark_pilot_2","7425","1","18","Male","","","","","","","4365.79999999702","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","48614","0.0-3.0-1.0-0.1","spark_pilot_2","7425","1","18","Male","","","","","","","4002.8000000044703","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","60037","0.0-3.0-1.0-0.2","spark_pilot_2","7425","1","18","Male","","","","","","","3106.7000000029802","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","77490","0.0-3.0-1.0-0.3","spark_pilot_2","7425","1","18","Male","","","","","","","4230.39999999851","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","91990","0.0-3.0-1.0-0.4","spark_pilot_2","7425","1","18","Male","","","","","","","3019.39999999851","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","102656","0.0-3.0-1.0-0.5","spark_pilot_2","7425","1","18","Male","","","","","","","2785.7000000029802","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","115353","0.0-3.0-1.0-0.6","spark_pilot_2","7425","1","18","Male","","","","","","","3823","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","125778","0.0-3.0-1.0-0.7","spark_pilot_2","7425","1","18","Male","","","","","","","3337.2999999970198","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","129809","0.0-3.0-2.0-0.0","spark_pilot_2","7425","1","18","Male","","false","","","","","[1064.7000000029802]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","130313","0.0-3.0-2.0-1.0","spark_pilot_2","7425","1","18","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","134322","0.0-3.0-2.0-0.1","spark_pilot_2","7425","1","18","Male","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","15","134825","0.0-3.0-2.0-1.1","spark_pilot_2","7425","1","18","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","138834","0.0-3.0-2.0-0.2","spark_pilot_2","7425","1","18","Male","","false","","","","","[799.5999999940395]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","139338","0.0-3.0-2.0-1.2","spark_pilot_2","7425","1","18","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","146765","0.0-3.0-3.0-0.0","spark_pilot_2","7425","1","18","Male","","","","","","","2704.7000000029802","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","150772","0.0-3.0-4.0-0.0","spark_pilot_2","7425","1","18","Male","","false","","","","","[907.1000000014901]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","151275","0.0-3.0-4.0-1.0","spark_pilot_2","7425","1","18","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","155284","0.0-3.0-4.0-0.1","spark_pilot_2","7425","1","18","Male","","false","","","","","[1492.1000000014901]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","155789","0.0-3.0-4.0-1.1","spark_pilot_2","7425","1","18","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","159797","0.0-3.0-4.0-0.2","spark_pilot_2","7425","1","18","Male","","false","","","","","[802.8000000044703]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","160299","0.0-3.0-4.0-1.2","spark_pilot_2","7425","1","18","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","172659","0.0-3.0-5.0-0.0","spark_pilot_2","7425","1","18","Male","","","","","","","2448.60000000149","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","278187","0.0-3.0-5.0-0.1","spark_pilot_2","7425","1","18","Male","","","","","","","96336.79999999702","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
