"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1718","0.0-0.0","spark_pilot_2","7372","7","15","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","21778","0.0-1.0","spark_pilot_2","7372","7","15","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":23620}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","24611","0.0-2.0","spark_pilot_2","7372","7","15","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","26262","0.0-3.0-0.0-0.0","spark_pilot_2","7372","7","15","Male","","","","","","","1509","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","37826","0.0-3.0-1.0-0.0","spark_pilot_2","7372","7","15","Male","","","","","","","4553.799999982119","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","47561","0.0-3.0-1.0-0.1","spark_pilot_2","7372","7","15","Male","","","","","","","1302.9000000059605","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","57337","0.0-3.0-1.0-0.2","spark_pilot_2","7372","7","15","Male","","","","","","","1494.5","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","72274","0.0-3.0-1.0-0.3","spark_pilot_2","7372","7","15","Male","","","","","","","1756.2000000178814","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","84479","0.0-3.0-1.0-0.4","spark_pilot_2","7372","7","15","Male","","","","","","","760.4000000059605","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","93514","0.0-3.0-1.0-0.5","spark_pilot_2","7372","7","15","Male","","","","","","","1185.9000000059605","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","103027","0.0-3.0-1.0-0.6","spark_pilot_2","7372","7","15","Male","","","","","","","679.4000000059605","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","110632","0.0-3.0-1.0-0.7","spark_pilot_2","7372","7","15","Male","","","","","","","552.9000000059605","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","114656","0.0-3.0-2.0-0.0","spark_pilot_2","7372","7","15","Male","","true","","","","","[]","./assets/img/space/0.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","13","115169","0.0-3.0-2.0-1.0","spark_pilot_2","7372","7","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","119193","0.0-3.0-2.0-0.1","spark_pilot_2","7372","7","15","Male","","false","","","","","[498.10000002384186]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","119701","0.0-3.0-2.0-1.1","spark_pilot_2","7372","7","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","123719","0.0-3.0-2.0-0.2","spark_pilot_2","7372","7","15","Male","","false","","","","","[787.6000000238419]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","124224","0.0-3.0-2.0-1.2","spark_pilot_2","7372","7","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","129417","0.0-3.0-3.0-0.0","spark_pilot_2","7372","7","15","Male","","","","","","","476.5","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","133433","0.0-3.0-4.0-0.0","spark_pilot_2","7372","7","15","Male","","false","","","","","[446.59999999403954]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","133944","0.0-3.0-4.0-1.0","spark_pilot_2","7372","7","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","137961","0.0-3.0-4.0-0.1","spark_pilot_2","7372","7","15","Male","","false","","","","","[803.3999999761581]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","138472","0.0-3.0-4.0-1.1","spark_pilot_2","7372","7","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","142490","0.0-3.0-4.0-0.2","spark_pilot_2","7372","7","15","Male","","false","","","","","[285.40000000596046]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","143000","0.0-3.0-4.0-1.2","spark_pilot_2","7372","7","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","154789","0.0-3.0-5.0-0.0","spark_pilot_2","7372","7","15","Male","","","","","","","1912.7000000178814","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","164506","0.0-3.0-5.0-0.1","spark_pilot_2","7372","7","15","Male","","","","","","","559.7999999821186","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","176262","0.0-3.0-5.0-0.2","spark_pilot_2","7372","7","15","Male","","","","","","","543.0999999940395","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
