"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1209","0.0-0.0","spark_pilot_2","7472","2","20","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","8110","0.0-1.0","spark_pilot_2","7472","2","20","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":19901}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","20886","0.0-2.0","spark_pilot_2","7472","2","20","Female","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","22286","0.0-3.0-0.0-0.0","spark_pilot_2","7472","2","20","Female","","","","","","","1261","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","32440","0.0-3.0-1.0-0.0","spark_pilot_2","7472","2","20","Female","","","","","","","2355.2999999523163","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","42896","0.0-3.0-1.0-0.1","spark_pilot_2","7472","2","20","Female","","","","","","","1101.6000000238419","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","53178","0.0-3.0-1.0-0.2","spark_pilot_2","7472","2","20","Female","","","","","","","1053.7999999523163","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","69311","0.0-3.0-1.0-0.3","spark_pilot_2","7472","2","20","Female","","","","","","","2006.3000000715256","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","82196","0.0-3.0-1.0-0.4","spark_pilot_2","7472","2","20","Female","","","","","","","521.5999999046326","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","91931","0.0-3.0-1.0-0.5","spark_pilot_2","7472","2","20","Female","","","","","","","946.7000000476837","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","111994","0.0-3.0-1.0-0.6","spark_pilot_2","7472","2","20","Female","","","","","","","10279.899999976158","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","120844","0.0-3.0-1.0-0.7","spark_pilot_2","7472","2","20","Female","","","","","","","879.7000000476837","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","124889","0.0-3.0-2.0-0.0","spark_pilot_2","7472","2","20","Female","","false","","","","","[635.3999999761581]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","125397","0.0-3.0-2.0-1.0","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","129423","0.0-3.0-2.0-0.1","spark_pilot_2","7472","2","20","Female","","false","","","","","[1038.3999999761581]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","129942","0.0-3.0-2.0-1.1","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","133972","0.0-3.0-2.0-0.2","spark_pilot_2","7472","2","20","Female","","false","","","","","[823.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","134492","0.0-3.0-2.0-1.2","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","139944","0.0-3.0-3.0-0.0","spark_pilot_2","7472","2","20","Female","","","","","","","749.3999999761581","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","143962","0.0-3.0-4.0-0.0","spark_pilot_2","7472","2","20","Female","","false","","","","","[673.2000000476837]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","144482","0.0-3.0-4.0-1.0","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","148503","0.0-3.0-4.0-0.1","spark_pilot_2","7472","2","20","Female","","false","","","","","[574.2999999523163]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","149022","0.0-3.0-4.0-1.1","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","153043","0.0-3.0-4.0-0.2","spark_pilot_2","7472","2","20","Female","","false","","","","","[484.39999997615814]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","153562","0.0-3.0-4.0-1.2","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","164424","0.0-3.0-5.0-0.0","spark_pilot_2","7472","2","20","Female","","","","","","","990","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","174805","0.0-3.0-5.0-0.1","spark_pilot_2","7472","2","20","Female","","","","","","","1250.6000000238419","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","187025","0.0-3.0-5.0-0.2","spark_pilot_2","7472","2","20","Female","","","","","","","1020.2999999523163","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","193754","0.0-3.0-5.0-0.3","spark_pilot_2","7472","2","20","Female","","","","","","","359.7999999523163","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","197783","0.0-3.0-6.0-0.0","spark_pilot_2","7472","2","20","Female","","false","","","","","[783]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","198292","0.0-3.0-6.0-1.0","spark_pilot_2","7472","2","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
