"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1491","0.0-0.0","spark_pilot_2","7419","8","17","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","13290","0.0-1.0","spark_pilot_2","7419","8","17","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":16760}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","17732","0.0-2.0","spark_pilot_2","7419","8","17","Female","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","19832","0.0-3.0-0.0-0.0","spark_pilot_2","7419","8","17","Female","","","","","","","2091","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","29480","0.0-3.0-1.0-0.0","spark_pilot_2","7419","8","17","Female","","","","","","","2674.5999999046326","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","40456","0.0-3.0-1.0-0.1","spark_pilot_2","7419","8","17","Female","","","","","","","2580.4000000953674","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","51424","0.0-3.0-1.0-0.2","spark_pilot_2","7419","8","17","Female","","","","","","","2708.399999856949","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","66399","0.0-3.0-1.0-0.3","spark_pilot_2","7419","8","17","Female","","","","","","","1834.2999999523163","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","78407","0.0-3.0-1.0-0.4","spark_pilot_2","7419","8","17","Female","","","","","","","602.4000000953674","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","87192","0.0-3.0-1.0-0.5","spark_pilot_2","7419","8","17","Female","","","","","","","966.4000000953674","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","96457","0.0-3.0-1.0-0.6","spark_pilot_2","7419","8","17","Female","","","","","","","462.2000000476837","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","105104","0.0-3.0-1.0-0.7","spark_pilot_2","7419","8","17","Female","","","","","","","1618.2999999523163","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","109113","0.0-3.0-2.0-0.0","spark_pilot_2","7419","8","17","Female","","false","","","","","[1232]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","109616","0.0-3.0-2.0-1.0","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","113621","0.0-3.0-2.0-0.1","spark_pilot_2","7419","8","17","Female","","false","","","","","[1394.3000001907349]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","114125","0.0-3.0-2.0-1.1","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","118133","0.0-3.0-2.0-0.2","spark_pilot_2","7419","8","17","Female","","false","","","","","[487.30000019073486]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","118636","0.0-3.0-2.0-1.2","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","126424","0.0-3.0-3.0-0.0","spark_pilot_2","7419","8","17","Female","","","","","","","3098.7000000476837","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","130433","0.0-3.0-4.0-0.0","spark_pilot_2","7419","8","17","Female","","false","","","","","[1038.2000000476837]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","130937","0.0-3.0-4.0-1.0","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","134941","0.0-3.0-4.0-0.1","spark_pilot_2","7419","8","17","Female","","false","","","","","[365.59999990463257]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","135444","0.0-3.0-4.0-1.1","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","139452","0.0-3.0-4.0-0.2","spark_pilot_2","7419","8","17","Female","","false","","","","","[353.7999999523163]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","139953","0.0-3.0-4.0-1.2","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","151360","0.0-3.0-5.0-0.0","spark_pilot_2","7419","8","17","Female","","","","","","","1565.2000000476837","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","162016","0.0-3.0-5.0-0.1","spark_pilot_2","7419","8","17","Female","","","","","","","1531.1000001430511","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","173712","0.0-3.0-5.0-0.2","spark_pilot_2","7419","8","17","Female","","","","","","","517","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","180512","0.0-3.0-5.0-0.3","spark_pilot_2","7419","8","17","Female","","","","","","","436.89999985694885","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","184517","0.0-3.0-6.0-0.0","spark_pilot_2","7419","8","17","Female","","false","","","","","[1060.6000001430511]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","185020","0.0-3.0-6.0-1.0","spark_pilot_2","7419","8","17","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
