"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1286","0.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","21720","0.0-1.0","spark_pilot_2","7475","7","20","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":23873}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","24832","0.0-2.0","spark_pilot_2","7475","7","20","Female","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","26435","0.0-3.0-0.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1579","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","35260","0.0-3.0-1.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1821.2000000029802","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","58326","0.0-3.0-1.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","14648.29999999702","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","67594","0.0-3.0-1.0-0.2","spark_pilot_2","7475","7","20","Female","","","","","","","1006.2999999970198","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","85915","0.0-3.0-1.0-0.3","spark_pilot_2","7475","7","20","Female","","","","","","","5166","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","98606","0.0-3.0-1.0-0.4","spark_pilot_2","7475","7","20","Female","","","","","","","1248.2999999970198","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","108201","0.0-3.0-1.0-0.5","spark_pilot_2","7475","7","20","Female","","","","","","","1771.9000000059605","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","121005","0.0-3.0-1.0-0.6","spark_pilot_2","7475","7","20","Female","","","","","","","3992.7999999970198","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","129011","0.0-3.0-1.0-0.7","spark_pilot_2","7475","7","20","Female","","","","","","","968.4000000059605","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","133055","0.0-3.0-2.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[799.5]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","133563","0.0-3.0-2.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","137587","0.0-3.0-2.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[645.5999999940395]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","138095","0.0-3.0-2.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","142116","0.0-3.0-2.0-0.2","spark_pilot_2","7475","7","20","Female","","true","","","","","[]","./assets/img/space/2.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","17","142623","0.0-3.0-2.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","148555","0.0-3.0-3.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1222.5999999940395","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","152582","0.0-3.0-4.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[551.9000000059605]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","153099","0.0-3.0-4.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","157114","0.0-3.0-4.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[357.29999999701977]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","157617","0.0-3.0-4.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","161645","0.0-3.0-4.0-0.2","spark_pilot_2","7475","7","20","Female","","false","","","","","[160.5]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","162150","0.0-3.0-4.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","173230","0.0-3.0-5.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1217.0999999940395","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","183761","0.0-3.0-5.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","1397","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","195661","0.0-3.0-5.0-0.2","spark_pilot_2","7475","7","20","Female","","","","","","","686.7999999970198","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","202775","0.0-3.0-5.0-0.3","spark_pilot_2","7475","7","20","Female","","","","","","","720.2999999970198","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","206818","0.0-3.0-6.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[783.8999999910593]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","",""
"html-keyboard-response","30","207323","0.0-3.0-6.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","211356","0.0-3.0-6.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[752.5]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","32","211873","0.0-3.0-6.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","215897","0.0-3.0-6.0-0.2","spark_pilot_2","7475","7","20","Female","","false","","","","","[695.6000000089407]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","34","216399","0.0-3.0-6.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","220412","0.0-3.0-6.0-0.3","spark_pilot_2","7475","7","20","Female","","false","","","","","[573.6000000089407]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","220930","0.0-3.0-6.0-1.3","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","238784","0.0-3.0-7.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1009.7999999970198","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","247962","0.0-3.0-7.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","888.9000000059605","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","254004","0.0-3.0-8.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[736.7999999970198,555.9000000059605]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","40","254521","0.0-3.0-8.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","260546","0.0-3.0-8.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[970.7000000029802,856.7999999970198]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","261055","0.0-3.0-8.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","267104","0.0-3.0-8.0-0.2","spark_pilot_2","7475","7","20","Female","","false","","","","","[834.7000000029802,557.6000000089407]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","44","267618","0.0-3.0-8.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","273663","0.0-3.0-8.0-0.3","spark_pilot_2","7475","7","20","Female","","false","","","","","[1057.4000000059605,714.0999999940395]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","274178","0.0-3.0-8.0-1.3","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","280197","0.0-3.0-8.0-0.4","spark_pilot_2","7475","7","20","Female","","false","","","","","[598.6000000089407,573.8000000119209]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","280701","0.0-3.0-8.0-1.4","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","294481","0.0-3.0-9.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","3438.7000000029802","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","302345","0.0-3.0-9.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","672.6000000089407","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","306366","0.0-3.0-10.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[980.7999999970198]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","306873","0.0-3.0-10.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","310897","0.0-3.0-10.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[757.2000000029802]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","311401","0.0-3.0-10.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","315433","0.0-3.0-10.0-0.2","spark_pilot_2","7475","7","20","Female","","false","","","","","[544.4000000059605]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","315947","0.0-3.0-10.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","331119","0.0-3.0-11.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1555.8999999910593","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","337742","0.0-3.0-11.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","948.7999999970198","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","59","352759","0.0-3.0-12.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","[83]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","60","359264","0.0-3.0-13.0-0.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1230.5999999940395","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","61","363958","0.0-3.0-13.0-0.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","1494.3999999910593","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","62","381069","0.0-3.0-13.0-1.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","2307.2000000029802","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","63","387104","0.0-3.0-13.0-2.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[577.5,530.2000000029802]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","64","387610","0.0-3.0-13.0-2.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","65","393632","0.0-3.0-13.0-2.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[718,764.0999999940395]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","66","394135","0.0-3.0-13.0-2.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","67","400162","0.0-3.0-13.0-2.0-0.2","spark_pilot_2","7475","7","20","Female","","false","","","","","[655.4000000059605,756.8999999910593]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","68","400671","0.0-3.0-13.0-2.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","69","406713","0.0-3.0-13.0-2.0-0.3","spark_pilot_2","7475","7","20","Female","","false","","","","","[575.2999999970198,499.1000000089407]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","70","407220","0.0-3.0-13.0-2.0-1.3","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","71","413237","0.0-3.0-13.0-2.0-0.4","spark_pilot_2","7475","7","20","Female","","false","","","","","[729.2000000029802,561.5]","./assets/img/space/11.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","72","413739","0.0-3.0-13.0-2.0-1.4","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","73","419775","0.0-3.0-13.0-2.0-0.5","spark_pilot_2","7475","7","20","Female","","false","","","","","[666.8999999910593,552]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","74","420277","0.0-3.0-13.0-2.0-1.5","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","75","426290","0.0-3.0-13.0-2.0-0.6","spark_pilot_2","7475","7","20","Female","","false","","","","","[573.9000000059605,498.5]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","76","426799","0.0-3.0-13.0-2.0-1.6","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","77","432840","0.0-3.0-13.0-2.0-0.7","spark_pilot_2","7475","7","20","Female","","false","","","","","[583.7000000029802,483.79999999701977]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","78","433350","0.0-3.0-13.0-2.0-1.7","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","79","437367","0.0-3.0-13.0-2.0-0.8","spark_pilot_2","7475","7","20","Female","","false","","","","","[683.8999999910593]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","80","437870","0.0-3.0-13.0-2.0-1.8","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","81","454405","0.0-3.0-13.0-3.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","3043.199999988079","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","82","458427","0.0-3.0-13.0-4.0-0.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[829]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","83","458930","0.0-3.0-13.0-4.0-1.0","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","462962","0.0-3.0-13.0-4.0-0.1","spark_pilot_2","7475","7","20","Female","","false","","","","","[840.2000000029802]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","85","463470","0.0-3.0-13.0-4.0-1.1","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","467503","0.0-3.0-13.0-4.0-0.2","spark_pilot_2","7475","7","20","Female","","false","","","","","[609.7000000029802]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","87","468011","0.0-3.0-13.0-4.0-1.2","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","88","472030","0.0-3.0-13.0-4.0-0.3","spark_pilot_2","7475","7","20","Female","","false","","","","","[563.2999999970198]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","89","472539","0.0-3.0-13.0-4.0-1.3","spark_pilot_2","7475","7","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","90","480854","0.0-3.0-13.0-5.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","922.5999999940395","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","91","495857","0.0-3.0-13.0-6.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","[56]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","92","503956","0.0-3.0-13.0-7.0-0.0","spark_pilot_2","7475","7","20","Female","","","","","","","1944.2000000029802","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","93","519364","0.0-3.0-13.0-7.0-0.1","spark_pilot_2","7475","7","20","Female","","","","","","","1360.2999999970198","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"revaluation","94","520126","0.0-3.0-13.0-8.0","spark_pilot_2","7475","7","20","Female","","false","","","","","[757.2999999970198]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
