"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1027","0.0-0.0","spark_pilot_2","7337","6","13","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","4155","0.0-1.0","spark_pilot_2","7337","6","13","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":15344},{""event"":""blur"",""trial"":5,""time"":44799},{""event"":""focus"",""trial"":5,""time"":44854},{""event"":""blur"",""trial"":5,""time"":45323},{""event"":""focus"",""trial"":5,""time"":45559},{""event"":""blur"",""trial"":5,""time"":45840},{""event"":""focus"",""trial"":5,""time"":45951},{""event"":""blur"",""trial"":5,""time"":48415},{""event"":""focus"",""trial"":5,""time"":48559}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","16319","0.0-2.0","spark_pilot_2","7337","6","13","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","19013","0.0-3.0-0.0-0.0","spark_pilot_2","7337","6","13","Male","","","","","","","2200","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","42397","0.0-3.0-1.0-0.0","spark_pilot_2","7337","6","13","Male","","","","","","[{""event"":""fullscreenenter"",""trial"":2,""time"":15344},{""event"":""blur"",""trial"":5,""time"":44799},{""event"":""focus"",""trial"":5,""time"":44854},{""event"":""blur"",""trial"":5,""time"":45323},{""event"":""focus"",""trial"":5,""time"":45559},{""event"":""blur"",""trial"":5,""time"":45840},{""event"":""focus"",""trial"":5,""time"":45951},{""event"":""blur"",""trial"":5,""time"":48415},{""event"":""focus"",""trial"":5,""time"":48559}]","16381.199999988079","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","52557","0.0-3.0-1.0-0.1","spark_pilot_2","7337","6","13","Male","","","","","","","1740.2999999523163","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","65853","0.0-3.0-1.0-0.2","spark_pilot_2","7337","6","13","Male","","","","","","","5026.800000011921","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","80749","0.0-3.0-1.0-0.3","spark_pilot_2","7337","6","13","Male","","","","","","","1722.699999988079","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","96461","0.0-3.0-1.0-0.4","spark_pilot_2","7337","6","13","Male","","","","","","","4284.599999964237","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","106101","0.0-3.0-1.0-0.5","spark_pilot_2","7337","6","13","Male","","","","","","","1804.8999999761581","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","117908","0.0-3.0-1.0-0.6","spark_pilot_2","7337","6","13","Male","","","","","","","2971.5","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","128260","0.0-3.0-1.0-0.7","spark_pilot_2","7337","6","13","Male","","","","","","","3115.300000011921","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","132292","0.0-3.0-2.0-0.0","spark_pilot_2","7337","6","13","Male","","false","","","","","[819.3000000119209]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","132796","0.0-3.0-2.0-1.0","spark_pilot_2","7337","6","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","136823","0.0-3.0-2.0-0.1","spark_pilot_2","7337","6","13","Male","","false","","","","","[805.6999999880791]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","137325","0.0-3.0-2.0-1.1","spark_pilot_2","7337","6","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","141330","0.0-3.0-2.0-0.2","spark_pilot_2","7337","6","13","Male","","false","","","","","[1350.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","141844","0.0-3.0-2.0-1.2","spark_pilot_2","7337","6","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","148932","0.0-3.0-3.0-0.0","spark_pilot_2","7337","6","13","Male","","","","","","","2356.300000011921","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","152958","0.0-3.0-4.0-0.0","spark_pilot_2","7337","6","13","Male","","false","","","","","[591.8000000119209]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","153476","0.0-3.0-4.0-1.0","spark_pilot_2","7337","6","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","157499","0.0-3.0-4.0-0.1","spark_pilot_2","7337","6","13","Male","","false","","","","","[737.1999999880791]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","158011","0.0-3.0-4.0-1.1","spark_pilot_2","7337","6","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","162036","0.0-3.0-4.0-0.2","spark_pilot_2","7337","6","13","Male","","false","","","","","[790]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","162543","0.0-3.0-4.0-1.2","spark_pilot_2","7337","6","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","174252","0.0-3.0-5.0-0.0","spark_pilot_2","7337","6","13","Male","","","","","","","1836.800000011921","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","186381","0.0-3.0-5.0-0.1","spark_pilot_2","7337","6","13","Male","","","","","","","2993.5","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
