"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1458","0.0-0.0","spark_pilot_2","7513","3","23","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","11491","0.0-1.0","spark_pilot_2","7513","3","23","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":23839}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","24837","0.0-2.0","spark_pilot_2","7513","3","23","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","28358","0.0-3.0-0.0-0.0","spark_pilot_2","7513","3","23","Male","","","","","","","3395","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","40084","0.0-3.0-1.0-0.0","spark_pilot_2","7513","3","23","Male","","","","","","","4722","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","50026","0.0-3.0-1.0-0.1","spark_pilot_2","7513","3","23","Male","","","","","","","1500.3999999761581","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","59230","0.0-3.0-1.0-0.2","spark_pilot_2","7513","3","23","Male","","","","","","","888","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","73906","0.0-3.0-1.0-0.3","spark_pilot_2","7513","3","23","Male","","","","","","","1469.1999999284744","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","87049","0.0-3.0-1.0-0.4","spark_pilot_2","7513","3","23","Male","","","","","","","1676.2000000476837","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","96903","0.0-3.0-1.0-0.5","spark_pilot_2","7513","3","23","Male","","","","","","","1988.2000000476837","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","107559","0.0-3.0-1.0-0.6","spark_pilot_2","7513","3","23","Male","","","","","","","1804.2000000476837","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","118502","0.0-3.0-1.0-0.7","spark_pilot_2","7513","3","23","Male","","","","","","","3875.7000000476837","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","122520","0.0-3.0-2.0-0.0","spark_pilot_2","7513","3","23","Male","","false","","","","","[830.7000000476837]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","123027","0.0-3.0-2.0-1.0","spark_pilot_2","7513","3","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","127040","0.0-3.0-2.0-0.1","spark_pilot_2","7513","3","23","Male","","false","","","","","[1337.5999999046326]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","127544","0.0-3.0-2.0-1.1","spark_pilot_2","7513","3","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","131565","0.0-3.0-2.0-0.2","spark_pilot_2","7513","3","23","Male","","false","","","","","[886.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","132074","0.0-3.0-2.0-1.2","spark_pilot_2","7513","3","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","137947","0.0-3.0-3.0-0.0","spark_pilot_2","7513","3","23","Male","","","","","","","1157.7999999523163","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
