"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","2555","0.0-0.0","spark_pilot_2","9134","2","23","Male","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","47494","0.0-1.0","spark_pilot_2","9134","2","23","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":58105}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","59072","0.0-2.0","spark_pilot_2","9134","2","23","Male","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","62773","0.0-3.0-0.0-0.0","spark_pilot_2","9134","2","23","Male","","","","","","","3149","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","71610","0.0-3.0-1.0-0.0","spark_pilot_2","9134","2","23","Male","","","","","","","1791.5","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","82555","0.0-3.0-1.0-0.1","spark_pilot_2","9134","2","23","Male","","","","","","","2453","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","91844","0.0-3.0-1.0-0.2","spark_pilot_2","9134","2","23","Male","","","","","","","972.1999999992549","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","111456","0.0-3.0-1.0-0.3","spark_pilot_2","9134","2","23","Male","","","","","","","6364.400000002235","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","126010","0.0-3.0-1.0-0.4","spark_pilot_2","9134","2","23","Male","","","","","","","3057.7000000029802","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","137426","0.0-3.0-1.0-0.5","spark_pilot_2","9134","2","23","Male","","","","","","","3524.5","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","156744","0.0-3.0-1.0-0.6","spark_pilot_2","9134","2","23","Male","","","","","","","10442.20000000298","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","164761","0.0-3.0-1.0-0.7","spark_pilot_2","9134","2","23","Male","","","","","","","909.0999999977648","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","168823","0.0-3.0-2.0-0.0","spark_pilot_2","9134","2","23","Male","","true","","","","","[]","./assets/img/space/0.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","13","169331","0.0-3.0-2.0-1.0","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","173351","0.0-3.0-2.0-0.1","spark_pilot_2","9134","2","23","Male","","false","","","","","[824.1000000014901]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","173859","0.0-3.0-2.0-1.1","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","177883","0.0-3.0-2.0-0.2","spark_pilot_2","9134","2","23","Male","","false","","","","","[122.19999999925494]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","178385","0.0-3.0-2.0-1.2","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","187082","0.0-3.0-3.0-0.0","spark_pilot_2","9134","2","23","Male","","","","","","","3950.60000000149","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","191101","0.0-3.0-4.0-0.0","spark_pilot_2","9134","2","23","Male","","true","","","","","[]","./assets/img/space/3.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","20","191608","0.0-3.0-4.0-1.0","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","195634","0.0-3.0-4.0-0.1","spark_pilot_2","9134","2","23","Male","","false","","","","","[5.5]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","196143","0.0-3.0-4.0-1.1","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","200167","0.0-3.0-4.0-0.2","spark_pilot_2","9134","2","23","Male","","true","","","","","[]","./assets/img/space/5.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","24","200678","0.0-3.0-4.0-1.2","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","213086","0.0-3.0-5.0-0.0","spark_pilot_2","9134","2","23","Male","","","","","","","2465","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","224798","0.0-3.0-5.0-0.1","spark_pilot_2","9134","2","23","Male","","","","","","","2526.5","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","238852","0.0-3.0-5.0-0.2","spark_pilot_2","9134","2","23","Male","","","","","","","2790","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","246631","0.0-3.0-5.0-0.3","spark_pilot_2","9134","2","23","Male","","","","","","","1360.199999999255","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","250669","0.0-3.0-6.0-0.0","spark_pilot_2","9134","2","23","Male","","false","","","","","[1059.199999999255]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","251176","0.0-3.0-6.0-1.0","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","255201","0.0-3.0-6.0-0.1","spark_pilot_2","9134","2","23","Male","","false","","","","","[65.80000000074506]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","32","255708","0.0-3.0-6.0-1.1","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","259730","0.0-3.0-6.0-0.2","spark_pilot_2","9134","2","23","Male","","false","","","","","[514.3000000007451]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","34","260244","0.0-3.0-6.0-1.2","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","264273","0.0-3.0-6.0-0.3","spark_pilot_2","9134","2","23","Male","","false","","","","","[16.400000002235174]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","264777","0.0-3.0-6.0-1.3","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","283137","0.0-3.0-7.0-0.0","spark_pilot_2","9134","2","23","Male","","","","","","","1447","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","293645","0.0-3.0-7.0-0.1","spark_pilot_2","9134","2","23","Male","","","","","","","2235.60000000149","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","299682","0.0-3.0-8.0-0.0","spark_pilot_2","9134","2","23","Male","","true","","","","","[672.8000000007451]","./assets/img/space/6.jpg","[""ArrowDown""]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","","","",""
"html-keyboard-response","40","300186","0.0-3.0-8.0-1.0","spark_pilot_2","9134","2","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
