"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","982","0.0-0.0","spark_pilot_2","7787","8","20","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","8049","0.0-1.0","spark_pilot_2","7787","8","20","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":9424},{""event"":""blur"",""trial"":60,""time"":508836},{""event"":""focus"",""trial"":60,""time"":600456},{""event"":""blur"",""trial"":112,""time"":991835},{""event"":""focus"",""trial"":112,""time"":1014581}]","","","","","","","","","","","","","","","","","",""
"fullscreen","2","10424","0.0-2.0","spark_pilot_2","7787","8","20","Female","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","12080","0.0-3.0-0.0-0.0","spark_pilot_2","7787","8","20","Female","","","","","","","1600","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","","","",""
"learning-instructions","4","20215","0.0-3.0-1.0-0.0","spark_pilot_2","7787","8","20","Female","","","","","","","1158.5","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","5","29131","0.0-3.0-1.0-0.1","spark_pilot_2","7787","8","20","Female","","","","","","","506.10000002384186","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","6","38212","0.0-3.0-1.0-0.2","spark_pilot_2","7787","8","20","Female","","","","","","","825","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","7","51999","0.0-3.0-1.0-0.3","spark_pilot_2","7787","8","20","Female","","","","","","","638.6000000238419","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","8","64048","0.0-3.0-1.0-0.4","spark_pilot_2","7787","8","20","Female","","","","","","","639.8999999761581","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","73146","0.0-3.0-1.0-0.5","spark_pilot_2","7787","8","20","Female","","","","","","","1273","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","82665","0.0-3.0-1.0-0.6","spark_pilot_2","7787","8","20","Female","","","","","","","712.7000000476837","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","90481","0.0-3.0-1.0-0.7","spark_pilot_2","7787","8","20","Female","","","","","","","779.6000000238419","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","94509","0.0-3.0-2.0-0.0","spark_pilot_2","7787","8","20","Female","","false","","","","","[1182.2000000476837]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","95022","0.0-3.0-2.0-1.0","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","99044","0.0-3.0-2.0-0.1","spark_pilot_2","7787","8","20","Female","","false","","","","","[591.0999999046326]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","99550","0.0-3.0-2.0-1.1","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","103575","0.0-3.0-2.0-0.2","spark_pilot_2","7787","8","20","Female","","false","","","","","[362.6999999284744]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","104082","0.0-3.0-2.0-1.2","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","110748","0.0-3.0-3.0-0.0","spark_pilot_2","7787","8","20","Female","","","","","","","1964.1000000238419","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","114765","0.0-3.0-4.0-0.0","spark_pilot_2","7787","8","20","Female","","false","","","","","[1060.6000000238419]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","115278","0.0-3.0-4.0-1.0","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","119301","0.0-3.0-4.0-0.1","spark_pilot_2","7787","8","20","Female","","false","","","","","[506.2000000476837]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","119814","0.0-3.0-4.0-1.1","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","123838","0.0-3.0-4.0-0.2","spark_pilot_2","7787","8","20","Female","","false","","","","","[830.4000000953674]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","124346","0.0-3.0-4.0-1.2","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","135014","0.0-3.0-5.0-0.0","spark_pilot_2","7787","8","20","Female","","","","","","","817.6000000238419","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","144498","0.0-3.0-5.0-0.1","spark_pilot_2","7787","8","20","Female","","","","","","","359.89999997615814","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","162832","0.0-3.0-5.0-0.2","spark_pilot_2","7787","8","20","Female","","","","","","","7152","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","169931","0.0-3.0-5.0-0.3","spark_pilot_2","7787","8","20","Female","","","","","","","741.2000000476837","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","173945","0.0-3.0-6.0-0.0","spark_pilot_2","7787","8","20","Female","","false","","","","","[758.6000000238419]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","",""
"html-keyboard-response","30","174452","0.0-3.0-6.0-1.0","spark_pilot_2","7787","8","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
