"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","4","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""D"",""C"",""B"",""A""],""boats_demo"":[""E"",""G"",""F"",""H""],""islands"":[""A"",""B""],""subject_id"":""14050"",""age"":""13"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","1631","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":3730}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","4712","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","6403","0.0-4.0-0.0","","","","","","","","","","850.4308390022676","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","8106","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","10505","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","47387","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","50097","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1602.1000000014901","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","52545","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1316","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","54513","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","835.6000000014901","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","100163","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","106248","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","2257.300000000745","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","109082","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","703.8999999985099","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","112296","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","813.7999999970198","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","119740","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","137124","0.0-5.0-0.0-5.0","","","","","","","","","","11987.60000000149","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","200916","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","216180","0.0-6.0-0.0-1.0","","","","","","","","","","14348.699999999255","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","229643","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","235162","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","3339.39999999851","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","239312","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","2428.5","","1","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","241929","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","942.8000000007451","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","244617","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","973.1000000014901","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","257314","0.0-7.0-0.0-2.0","","","","","","","","","","4351.300000000745","","","","","","","","","","","","","","[""true""]","1",""
"sailing-instructions","25","270387","0.0-7.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","26","273212","0.0-7.0-0.1-1.1-0.1","","","","false","","","","","","","","","","null","","699.9000000022352","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","27","274964","0.0-7.0-0.1-1.1-1.1","","","","false","","","","","","","","","","null","","68.30000000074506","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","28","276112","0.0-7.0-0.1-1.1-2.1","","","","false","","","","","","","","","","null","","100.10000000149012","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","277416","0.0-7.0-0.1-1.1-3.1","","","","false","","","","","","","","","","null","","142.39999999850988","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","30","281396","0.0-7.0-0.1-2.1","","","","","","","","","","3089.199999999255","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","31","291963","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","32","295763","0.0-8.0-0.0-1.0","","","","","","","","","","2989.199999999255","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","33","322114","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","34","327096","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1271","","728.5","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","","",""
