"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"learning-instructions","10","119540","0.0-3.0-1.0-0.6","pilot_wm_v1","null","5","null","null","false","","","","","","","7346.5","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","164753","0.0-3.0-1.0-0.7","pilot_wm_v1","null","5","null","null","false","","","","","","","38163.29999998212","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","168796","0.0-3.0-2.0-0.0","pilot_wm_v1","null","5","null","null","false","","false","","","","","[1241]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","169309","0.0-3.0-2.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","173334","0.0-3.0-2.0-0.1","pilot_wm_v1","null","5","null","null","false","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","",""
"html-keyboard-response","15","173842","0.0-3.0-2.0-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","177862","0.0-3.0-2.0-0.2","pilot_wm_v1","null","5","null","null","false","","false","","","","","[477.69999998807907]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","178379","0.0-3.0-2.0-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","185572","0.0-3.0-3.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","1790.0999999940395","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","189605","0.0-3.0-4.0-0.0","pilot_wm_v1","null","5","null","null","false","","false","","","","","[404.2999999821186]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","190120","0.0-3.0-4.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","194137","0.0-3.0-4.0-0.1","pilot_wm_v1","null","5","null","null","false","","false","","","","","[481.39999997615814]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","194653","0.0-3.0-4.0-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","198677","0.0-3.0-4.0-0.2","pilot_wm_v1","null","5","null","null","false","","false","","","","","[352.10000002384186]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","199194","0.0-3.0-4.0-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","209952","0.0-3.0-5.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","870.6999999880791","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","219932","0.0-3.0-5.0-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","840.9000000059605","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","232915","0.0-3.0-5.0-0.2","pilot_wm_v1","null","5","null","null","false","","","","","","","1770.5","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","239824","0.0-3.0-5.0-0.3","pilot_wm_v1","null","5","null","null","false","","","","","","","530.1000000238419","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","243843","0.0-3.0-6.0-0.0","pilot_wm_v1","null","5","null","null","false","","false","","","","","[627]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","30","244347","0.0-3.0-6.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","248392","0.0-3.0-6.0-0.1","pilot_wm_v1","null","5","null","null","false","","false","","","","","[339.40000000596046]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","32","248899","0.0-3.0-6.0-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","252910","0.0-3.0-6.0-0.2","pilot_wm_v1","null","5","null","null","false","","false","","","","","[314.90000000596046]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","34","253423","0.0-3.0-6.0-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","257448","0.0-3.0-6.0-0.3","pilot_wm_v1","null","5","null","null","false","","false","","","","","[456.90000000596046]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","257961","0.0-3.0-6.0-1.3","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","275315","0.0-3.0-7.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","509.09999999403954","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","284665","0.0-3.0-7.0-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","1081.2999999821186","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","290702","0.0-3.0-8.0-0.0","pilot_wm_v1","null","5","null","null","false","","false","","","","","[503.59999999403954,459.30000001192093]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","291207","0.0-3.0-8.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","297252","0.0-3.0-8.0-0.1","pilot_wm_v1","null","5","null","null","false","","false","","","","","[467.5,290.09999999403954]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","297754","0.0-3.0-8.0-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","303784","0.0-3.0-8.0-0.2","pilot_wm_v1","null","5","null","null","false","","false","","","","","[341.09999999403954,251.40000000596046]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","304299","0.0-3.0-8.0-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","310333","0.0-3.0-8.0-0.3","pilot_wm_v1","null","5","null","null","false","","false","","","","","[309.90000000596046,318.19999998807907]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","310844","0.0-3.0-8.0-1.3","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","316888","0.0-3.0-8.0-0.4","pilot_wm_v1","null","5","null","null","false","","false","","","","","[299.30000001192093,232.69999998807907]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","48","317393","0.0-3.0-8.0-1.4","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","328600","0.0-3.0-9.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","889","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","336343","0.0-3.0-9.0-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","544","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","340365","0.0-3.0-10.0-0.0","pilot_wm_v1","null","5","null","null","false","","false","","","","","[499.30000001192093]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","340881","0.0-3.0-10.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","344909","0.0-3.0-10.0-0.1","pilot_wm_v1","null","5","null","null","false","","false","","","","","[572.5999999940395]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","345425","0.0-3.0-10.0-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","349448","0.0-3.0-10.0-0.2","pilot_wm_v1","null","5","null","null","false","","false","","","","","[477.30000001192093]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","349953","0.0-3.0-10.0-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","356219","0.0-3.0-11.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","738.9000000059605","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","378741","0.0-3.0-11.0-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","880.6000000238419","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","59","401707","0.0-3.0-11.0-0.2","pilot_wm_v1","null","5","null","null","false","","","","","","","656.6999999880791","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"audio-button-response","60","410418","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","61","422214","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","11787","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","8","","","","","false","","","","50","0","8","","","",""
"comp-q","62","430076","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","null","5","null","null","false","","","","","","","1681.699999988079","<p>Incorrect! Please try again. Remember to count the number of high pitched beeps only. </p>","0","beep_answer","","","","","","","","","","","","","",""
"audio-button-response","63","438079","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","64","441205","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","3123","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","","","","","false","","","","50","0","6","","","",""
"comp-q","65","447300","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","null","5","null","null","false","","","","","","","1619.9000000059605","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","",""
"audio-button-response","66","455669","0.0-3.0-12.0-0.2-0.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","67","458043","0.0-3.0-12.0-0.2-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","2370","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","","","","","false","","","","50","0","4","","","",""
"comp-q","68","466035","0.0-3.0-12.0-0.2-2.2","pilot_wm_v1","null","5","null","null","false","","","","","","","3324.5999999940395","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","",""
"learning-instructions","69","481165","0.0-3.0-13.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","4594.4000000059605","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","70","487098","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","648.0999999940395","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","71","491601","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","1291.4000000059605","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","72","530986","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","24594.79999998212","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","73","537019","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","null","5","null","null","false","","false","","","","","[693.5,358.19999998807907]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","74","537520","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","75","543524","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","null","5","null","null","false","","false","","","","","[748.4000000059605,302.69999998807907]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","76","544026","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","77","550032","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","null","5","null","null","false","","false","","","","","[757.7999999821186,360.2000000178814]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","78","550549","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","79","556555","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","null","5","null","null","false","","false","","","","","[502.40000000596046,347.90000000596046]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","80","557057","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","81","563063","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","null","5","null","null","false","","false","","","","","[655.5999999940395,309.2000000178814]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","82","563564","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","83","569572","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","null","5","null","null","false","","false","","","","","[732.7999999821186,336.10000002384186]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","84","570073","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","85","576080","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","null","5","null","null","false","","false","","","","","[728.2000000178814,322.69999998807907]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","86","576581","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","87","582586","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","null","5","null","null","false","","false","","","","","[685.5,364.80000001192093]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","88","583088","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","89","587106","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","null","5","null","null","false","","false","","","","","[586.8999999761581]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","90","587608","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","null","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","91","602091","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","null","5","null","null","false","","","","","","","1063.7000000178814","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","92","614655","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","null","5","null","null","false","","","","","","","778.1999999880791","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
