"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"learning-instructions","10","109716","0.0-3.0-1.0-0.6","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","569.1999999284744","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","117836","0.0-3.0-1.0-0.7","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1097.2999999523163","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","121850","0.0-3.0-2.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[472.3000000715256]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","122353","0.0-3.0-2.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","126362","0.0-3.0-2.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1087.2999999523163]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","126865","0.0-3.0-2.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","130873","0.0-3.0-2.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1088.3999999761581]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","131376","0.0-3.0-2.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","136816","0.0-3.0-3.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","728.2000000476837","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","140821","0.0-3.0-4.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[421.2000000476837]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","141323","0.0-3.0-4.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","145332","0.0-3.0-4.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[616.6000000238419]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","145835","0.0-3.0-4.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","149844","0.0-3.0-4.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[590.1000000238419]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","150347","0.0-3.0-4.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","160717","0.0-3.0-5.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","532.0999999046326","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","170983","0.0-3.0-5.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1149.3999999761581","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","183317","0.0-3.0-5.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1170.5","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","191049","0.0-3.0-5.0-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1382.3999999761581","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","195054","0.0-3.0-6.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[929.1999999284744]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","30","195558","0.0-3.0-6.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","199569","0.0-3.0-6.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[561.8000000715256]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","32","200072","0.0-3.0-6.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","204078","0.0-3.0-6.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[990.8000000715256]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","34","204581","0.0-3.0-6.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","208589","0.0-3.0-6.0-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[398.6999999284744]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","209092","0.0-3.0-6.0-1.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","227201","0.0-3.0-7.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1315","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","236183","0.0-3.0-7.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","735.6000000238419","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","242190","0.0-3.0-8.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[748.7000000476837,479.89999997615814]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","242693","0.0-3.0-8.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","248704","0.0-3.0-8.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[581,436.2000000476837]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","249207","0.0-3.0-8.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","255215","0.0-3.0-8.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[678.2000000476837,402.89999997615814]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","255718","0.0-3.0-8.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","261727","0.0-3.0-8.0-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[619.8999999761581,745.8999999761581]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","46","262230","0.0-3.0-8.0-1.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","268240","0.0-3.0-8.0-0.4","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[537.2000000476837,597.1000000238419]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","268743","0.0-3.0-8.0-1.4","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","281150","0.0-3.0-9.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","2072","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","289750","0.0-3.0-9.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1442.8999999761581","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","293755","0.0-3.0-10.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[949.5]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","294258","0.0-3.0-10.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","298267","0.0-3.0-10.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[607.6000000238419]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","298770","0.0-3.0-10.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","302778","0.0-3.0-10.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[492.6999999284744]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","303282","0.0-3.0-10.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","309852","0.0-3.0-11.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1055.8999999761581","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","332551","0.0-3.0-11.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1091.3999999761581","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","59","356033","0.0-3.0-11.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1195.2000000476837","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"audio-button-response","60","364074","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","61","367585","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","3507","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","beep chest","","","","false","","","","50","0","6","","","",""
"comp-q","62","373400","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1606.6999999284744","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","",""
"audio-button-response","63","381441","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","64","384617","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","3173","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","0","4","","","",""
"comp-q","65","389652","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","835.1000000238419","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","",""
"learning-instructions","66","401886","0.0-3.0-13.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1895.8999999761581","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","67","408350","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1207.6999999284744","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","68","412917","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1379.6999999284744","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","69","428984","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1321.7000000476837","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","70","434992","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1232.6999999284744,435.10000002384186]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","71","435496","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","72","441505","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[772.6000000238419,350]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","73","442007","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","74","448017","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[761.3000000715256,319.8000000715256]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","75","448521","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","76","454530","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1150.8999999761581,314.1999999284744]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","77","455033","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","78","461042","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1228.1999999284744,398.5]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","79","461544","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","80","467554","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[909.5,420.7999999523163]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","81","468057","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","82","474068","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1216.3999999761581,421]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","83","474570","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","480580","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1310,510.7000000476837]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
