"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","12","250542","0.0-3.0-2.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[710.8000000119209]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","251045","0.0-3.0-2.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","255052","0.0-3.0-2.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1381.5]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","255555","0.0-3.0-2.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","259563","0.0-3.0-2.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[696.8000000119209]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","260066","0.0-3.0-2.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","265937","0.0-3.0-3.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1178.699999988079","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","269945","0.0-3.0-4.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[543.3000000119209]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","270448","0.0-3.0-4.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","274455","0.0-3.0-4.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[954]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","274957","0.0-3.0-4.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","278964","0.0-3.0-4.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[962.5]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","279466","0.0-3.0-4.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","312177","0.0-3.0-5.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","22874.30000001192","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","323058","0.0-3.0-5.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","1766.199999988079","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","338987","0.0-3.0-5.0-0.2","pilot_wm_v1","null","7","null","null","false","","","","","","","4761.100000023842","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","347581","0.0-3.0-5.0-0.3","pilot_wm_v1","null","7","null","null","false","","","","","","","2245.800000011921","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","351589","0.0-3.0-6.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1177.5999999642372]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","30","352092","0.0-3.0-6.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","356100","0.0-3.0-6.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[507.5]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","32","356602","0.0-3.0-6.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","360610","0.0-3.0-6.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[949.8999999761581]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","",""
"html-keyboard-response","34","361113","0.0-3.0-6.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","365120","0.0-3.0-6.0-0.3","pilot_wm_v1","null","7","null","null","false","","false","","","","","[423.30000001192093]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","365623","0.0-3.0-6.0-1.3","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","388080","0.0-3.0-7.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","5667.600000023842","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","396699","0.0-3.0-7.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","371.5999999642372","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","402706","0.0-3.0-8.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[971.6000000238419,455.5999999642372]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","403210","0.0-3.0-8.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","409218","0.0-3.0-8.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[637.1999999880791,701.2999999523163]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","409720","0.0-3.0-8.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","415728","0.0-3.0-8.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[380.5999999642372,343.89999997615814]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","416231","0.0-3.0-8.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","422238","0.0-3.0-8.0-0.3","pilot_wm_v1","null","7","null","null","false","","false","","","","","[595.5,242.9000000357628]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","422741","0.0-3.0-8.0-1.3","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","428749","0.0-3.0-8.0-0.4","pilot_wm_v1","null","7","null","null","false","","false","","","","","[513.5,507.19999998807907]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","429251","0.0-3.0-8.0-1.4","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","440172","0.0-3.0-9.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","599.2999999523163","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","560224","0.0-3.0-9.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","112901.89999997616","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","564230","0.0-3.0-10.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1792.4000000357628]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","564733","0.0-3.0-10.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","568740","0.0-3.0-10.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1056.3999999761581]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","569243","0.0-3.0-10.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","573249","0.0-3.0-10.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[836.1999999880791]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","573752","0.0-3.0-10.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","580434","0.0-3.0-11.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","984.1999999880791","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","604018","0.0-3.0-11.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","1842.300000011921","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","59","634382","0.0-3.0-11.0-0.2","pilot_wm_v1","null","7","null","null","false","","","","","","","7950.300000011921","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"audio-button-response","60","642565","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","61","646605","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","4035","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","","","","","false","","","","50","0","6","","","",""
"comp-q","62","659336","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","null","7","null","null","false","","","","","","","8388.699999988079","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","",""
"audio-button-response","63","667514","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","64","670164","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","2646","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","","","","","false","","","","50","0","4","","","",""
"comp-q","65","675600","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","null","7","null","null","false","","","","","","","1108.8999999761581","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","",""
"learning-instructions","66","687827","0.0-3.0-13.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1778.9000000357628","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","67","693920","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","836.5999999642372","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","68","697944","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","845.3000000119209","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","69","714050","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1362.1000000238419","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","70","720058","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1539.5,652.1999999880791]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","71","720562","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","72","726570","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1061.5999999642372,473.5999999642372]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","73","727073","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","74","733082","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1282.800000011921,421.2999999523163]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","75","733585","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","76","739594","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1277.199999988079,230]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","77","740097","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","78","746106","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1756.300000011921,375.9000000357628]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","79","746608","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","80","752617","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1122.8999999761581,308.7999999523163]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","81","753120","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","82","759129","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1154.1000000238419,283]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","83","759632","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","765642","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1034.5999999642372,447.0999999642372]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","85","766144","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","770151","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","null","7","null","null","false","","false","","","","","[770.6000000238419]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","87","770654","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","88","789211","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","5633.300000011921","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","89","801708","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","743.1000000238419","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","90","805714","0.0-3.0-15.0-4.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1320.1000000238419]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""19_0""]","","","","0","","",""
"html-keyboard-response","91","806219","0.0-3.0-15.0-4.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","92","810226","0.0-3.0-15.0-4.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1022.1999999880791]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""21_1""]","","","","1","","",""
