"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"revaluation","16","173312","0.0-3.0-2.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[518.0999999940395]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","173815","0.0-3.0-2.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","179611","0.0-3.0-3.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","1055.4000000059605","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","183624","0.0-3.0-4.0-0.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[550.2999999970198]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","184128","0.0-3.0-4.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","188171","0.0-3.0-4.0-0.1","spark_pilot_norest","8779","1","22","Female","","","false","","","","[531.4000000059605]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","188679","0.0-3.0-4.0-1.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","192720","0.0-3.0-4.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1141.5999999940395]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","193224","0.0-3.0-4.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","215493","0.0-3.0-5.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","12370.79999999702","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","226328","0.0-3.0-5.0-0.1","spark_pilot_norest","8779","1","22","Female","","","","","","","1573.7000000029802","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","247479","0.0-3.0-5.0-0.2","spark_pilot_norest","8779","1","22","Female","","","","","","","9817.59999999404","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","254678","0.0-3.0-5.0-0.3","spark_pilot_norest","8779","1","22","Female","","","","","","","803.2999999970198","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","29","258700","0.0-3.0-6.0-0.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1740.5]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","30","259213","0.0-3.0-6.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","31","263251","0.0-3.0-6.0-0.1","spark_pilot_norest","8779","1","22","Female","","","false","","","","[770.5999999940395]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","32","263753","0.0-3.0-6.0-1.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","33","267795","0.0-3.0-6.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1046.6000000089407]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","34","268298","0.0-3.0-6.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","35","272339","0.0-3.0-6.0-0.3","spark_pilot_norest","8779","1","22","Female","","","false","","","","[666.2000000029802]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","36","272843","0.0-3.0-6.0-1.3","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","37","291250","0.0-3.0-7.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","1496.7999999970198","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","38","300318","0.0-3.0-7.0-0.1","spark_pilot_norest","8779","1","22","Female","","","","","","","724.7999999970198","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","39","306343","0.0-3.0-8.0-0.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1204.4000000059605,983]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","40","306851","0.0-3.0-8.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","41","312900","0.0-3.0-8.0-0.1","spark_pilot_norest","8779","1","22","Female","","","false","","","","[837.7999999970198,1216.0999999940395]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","42","313404","0.0-3.0-8.0-1.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","43","319453","0.0-3.0-8.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[765.1000000089407,671.4000000059605]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","44","319957","0.0-3.0-8.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","45","326005","0.0-3.0-8.0-0.3","spark_pilot_norest","8779","1","22","Female","","","false","","","","[686.3999999910593,454.70000000298023]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","46","326508","0.0-3.0-8.0-1.3","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","47","332557","0.0-3.0-8.0-0.4","spark_pilot_norest","8779","1","22","Female","","","false","","","","[482.5,822.7999999970198]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","48","333063","0.0-3.0-8.0-1.4","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","49","346032","0.0-3.0-9.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","2613.7999999970198","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","50","355531","0.0-3.0-9.0-0.1","spark_pilot_norest","8779","1","22","Female","","","","","","","2310.5","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","51","359551","0.0-3.0-10.0-0.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1277.7999999970198]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","52","360053","0.0-3.0-10.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","53","364095","0.0-3.0-10.0-0.1","spark_pilot_norest","8779","1","22","Female","","","false","","","","[567.0999999940395]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","54","364599","0.0-3.0-10.0-1.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","55","368638","0.0-3.0-10.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[459.19999998807907]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","56","369141","0.0-3.0-10.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","57","375681","0.0-3.0-11.0-0.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","1260.2999999970198","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","58","380365","0.0-3.0-11.0-0.0-0.1","spark_pilot_norest","8779","1","22","Female","","","","","","","1453.7999999970198","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","59","399631","0.0-3.0-11.0-1.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","4449.4000000059605","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","60","405654","0.0-3.0-11.0-2.0-0.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1116.7999999970198,912.1999999880791]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","61","406159","0.0-3.0-11.0-2.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","62","412209","0.0-3.0-11.0-2.0-0.1","spark_pilot_norest","8779","1","22","Female","","","false","","","","[702.5,597.7999999970198]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","63","412715","0.0-3.0-11.0-2.0-1.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","64","418758","0.0-3.0-11.0-2.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[719.7000000029802,573.7999999970198]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","65","419264","0.0-3.0-11.0-2.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","66","425314","0.0-3.0-11.0-2.0-0.3","spark_pilot_norest","8779","1","22","Female","","","false","","","","[824.8999999910593,590.0999999940395]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","67","425826","0.0-3.0-11.0-2.0-1.3","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","68","431875","0.0-3.0-11.0-2.0-0.4","spark_pilot_norest","8779","1","22","Female","","","false","","","","[381,435.20000000298023]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","69","432386","0.0-3.0-11.0-2.0-1.4","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","70","438435","0.0-3.0-11.0-2.0-0.5","spark_pilot_norest","8779","1","22","Female","","","false","","","","[314,450]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","71","438947","0.0-3.0-11.0-2.0-1.5","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","72","444995","0.0-3.0-11.0-2.0-0.6","spark_pilot_norest","8779","1","22","Female","","","false","","","","[627.2999999970198,378.29999999701977]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","73","445507","0.0-3.0-11.0-2.0-1.6","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","74","451556","0.0-3.0-11.0-2.0-0.7","spark_pilot_norest","8779","1","22","Female","","","false","","","","[791.7000000029802,338]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","75","452067","0.0-3.0-11.0-2.0-1.7","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","76","456105","0.0-3.0-11.0-2.0-0.8","spark_pilot_norest","8779","1","22","Female","","","false","","","","[597.4000000059605]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","77","456611","0.0-3.0-11.0-2.0-1.8","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","78","475780","0.0-3.0-11.0-3.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","5970.29999999702","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","79","479793","0.0-3.0-11.0-4.0-0.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1091.5999999940395]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","80","480297","0.0-3.0-11.0-4.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","81","484337","0.0-3.0-11.0-4.0-0.1","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1251.300000011921]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","82","484842","0.0-3.0-11.0-4.0-1.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","83","488881","0.0-3.0-11.0-4.0-0.2","spark_pilot_norest","8779","1","22","Female","","","false","","","","[402.29999999701977]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","84","489388","0.0-3.0-11.0-4.0-1.2","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","85","493482","0.0-3.0-11.0-4.0-0.3","spark_pilot_norest","8779","1","22","Female","","","false","","","","[635.8999999910593]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","86","493985","0.0-3.0-11.0-4.0-1.3","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","87","502154","0.0-3.0-11.0-5.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","88","518225","0.0-3.0-11.0-5.0-0.1","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","89","519234","0.0-3.0-11.0-6.0-0.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","90","520242","0.0-3.0-11.0-6.0-1.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","91","521250","0.0-3.0-11.0-6.0-2.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","92","522259","0.0-3.0-11.0-6.0-3.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","93","523389","0.0-3.0-11.0-7.0","spark_pilot_norest","8779","1","22","Female","","","false","","","","[1104.2000000029802]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","",""
"html-keyboard-response","94","523898","0.0-3.0-11.0-8.0","spark_pilot_norest","8779","1","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
