"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","2786","0.0-0.0","spark_pilot_norest","8610","7","13","Male","[{""event"":""blur"",""trial"":1,""time"":11177},{""event"":""focus"",""trial"":1,""time"":34186},{""event"":""blur"",""trial"":1,""time"":38089},{""event"":""focus"",""trial"":2,""time"":94706},{""event"":""fullscreenenter"",""trial"":2,""time"":96838},{""event"":""blur"",""trial"":505,""time"":1873952},{""event"":""focus"",""trial"":505,""time"":1873953},{""event"":""blur"",""trial"":515,""time"":1881999},{""event"":""focus"",""trial"":515,""time"":1881999},{""event"":""blur"",""trial"":516,""time"":1882695},{""event"":""focus"",""trial"":516,""time"":1882695},{""event"":""blur"",""trial"":520,""time"":1885414},{""event"":""focus"",""trial"":520,""time"":1885415},{""event"":""blur"",""trial"":526,""time"":1890718},{""event"":""focus"",""trial"":526,""time"":1890719},{""event"":""blur"",""trial"":530,""time"":1893335},{""event"":""focus"",""trial"":530,""time"":1893335},{""event"":""blur"",""trial"":654,""time"":2006807},{""event"":""focus"",""trial"":654,""time"":2006808}]","","","","","","","","","","","","","","","","","","","","",""
"preload","1","57833","0.0-1.0","spark_pilot_norest","8610","7","13","Male","[{""event"":""blur"",""trial"":1,""time"":11177},{""event"":""focus"",""trial"":1,""time"":34186},{""event"":""blur"",""trial"":1,""time"":38089},{""event"":""focus"",""trial"":2,""time"":94706},{""event"":""fullscreenenter"",""trial"":2,""time"":96838},{""event"":""blur"",""trial"":505,""time"":1873952},{""event"":""focus"",""trial"":505,""time"":1873953},{""event"":""blur"",""trial"":515,""time"":1881999},{""event"":""focus"",""trial"":515,""time"":1881999},{""event"":""blur"",""trial"":516,""time"":1882695},{""event"":""focus"",""trial"":516,""time"":1882695},{""event"":""blur"",""trial"":520,""time"":1885414},{""event"":""focus"",""trial"":520,""time"":1885415},{""event"":""blur"",""trial"":526,""time"":1890718},{""event"":""focus"",""trial"":526,""time"":1890719},{""event"":""blur"",""trial"":530,""time"":1893335},{""event"":""focus"",""trial"":530,""time"":1893335},{""event"":""blur"",""trial"":654,""time"":2006807},{""event"":""focus"",""trial"":654,""time"":2006808}]","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"fullscreen","2","97798","0.0-2.0","spark_pilot_norest","8610","7","13","Male","","true","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","99416","0.0-3.0-0.0-0.0","spark_pilot_norest","8610","7","13","Male","","","","","","","1541","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","108408","0.0-3.0-1.0-0.0","spark_pilot_norest","8610","7","13","Male","","","","","","","1997.5","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","121951","0.0-3.0-1.0-0.1","spark_pilot_norest","8610","7","13","Male","","","","","","","5114.300000011921","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","131463","0.0-3.0-1.0-0.2","spark_pilot_norest","8610","7","13","Male","","","","","","","1226.300000011921","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","147711","0.0-3.0-1.0-0.3","spark_pilot_norest","8610","7","13","Male","","","","","","","3063.899999976158","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","171711","0.0-3.0-1.0-0.4","spark_pilot_norest","8610","7","13","Male","","","","","","","12554.199999988079","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","187752","0.0-3.0-1.0-0.5","spark_pilot_norest","8610","7","13","Male","","","","","","","8194.300000011921","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","202136","0.0-3.0-1.0-0.6","spark_pilot_norest","8610","7","13","Male","","","","","","","5528.199999988079","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","211120","0.0-3.0-1.0-0.7","spark_pilot_norest","8610","7","13","Male","","","","","","","1932.2000000476837","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","215162","0.0-3.0-2.0-0.0","spark_pilot_norest","8610","7","13","Male","","","false","","","","[1678.5]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","215664","0.0-3.0-2.0-1.0","spark_pilot_norest","8610","7","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","219685","0.0-3.0-2.0-0.1","spark_pilot_norest","8610","7","13","Male","","","false","","","","[188]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","220193","0.0-3.0-2.0-1.1","spark_pilot_norest","8610","7","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","224204","0.0-3.0-2.0-0.2","spark_pilot_norest","8610","7","13","Male","","","false","","","","[3.199999988079071]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","224714","0.0-3.0-2.0-1.2","spark_pilot_norest","8610","7","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","234251","0.0-3.0-3.0-0.0","spark_pilot_norest","8610","7","13","Male","","","","","","","4833.800000011921","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","238264","0.0-3.0-4.0-0.0","spark_pilot_norest","8610","7","13","Male","","","false","","","","[1362]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","238775","0.0-3.0-4.0-1.0","spark_pilot_norest","8610","7","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","242794","0.0-3.0-4.0-0.1","spark_pilot_norest","8610","7","13","Male","","","false","","","","[277]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","243302","0.0-3.0-4.0-1.1","spark_pilot_norest","8610","7","13","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
