"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","917","0.0-0.0","spark_pilot_norest","8359","3","19","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","12437","0.0-1.0","spark_pilot_norest","8359","3","19","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":16166}]","","","","","","","","","","","","","","","",""
"fullscreen","2","17162","0.0-2.0","spark_pilot_norest","8359","3","19","Male","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","18796","0.0-3.0-0.0-0.0","spark_pilot_norest","8359","3","19","Male","","","","","","","1587","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","28013","0.0-3.0-1.0-0.0","spark_pilot_norest","8359","3","19","Male","","","","","","","2203.100000023842","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","38237","0.0-3.0-1.0-0.1","spark_pilot_norest","8359","3","19","Male","","","","","","","1773.6000000238419","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","46897","0.0-3.0-1.0-0.2","spark_pilot_norest","8359","3","19","Male","","","","","","","361.5","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","60387","0.0-3.0-1.0-0.3","spark_pilot_norest","8359","3","19","Male","","","","","","","282.4000000357628","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","72570","0.0-3.0-1.0-0.4","spark_pilot_norest","8359","3","19","Male","","","","","","","728.8000000119209","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","82505","0.0-3.0-1.0-0.5","spark_pilot_norest","8359","3","19","Male","","","","","","","2076.5","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","92721","0.0-3.0-1.0-0.6","spark_pilot_norest","8359","3","19","Male","","","","","","","1359.8999999761581","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","100155","0.0-3.0-1.0-0.7","spark_pilot_norest","8359","3","19","Male","","","","","","","365.60000002384186","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","104179","0.0-3.0-2.0-0.0","spark_pilot_norest","8359","3","19","Male","","false","","","","","[966.6999999880791]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","104694","0.0-3.0-2.0-1.0","spark_pilot_norest","8359","3","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","108715","0.0-3.0-2.0-0.1","spark_pilot_norest","8359","3","19","Male","","false","","","","","[588]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","109222","0.0-3.0-2.0-1.1","spark_pilot_norest","8359","3","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","113245","0.0-3.0-2.0-0.2","spark_pilot_norest","8359","3","19","Male","","false","","","","","[665.5999999642372]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","113752","0.0-3.0-2.0-1.2","spark_pilot_norest","8359","3","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","119001","0.0-3.0-3.0-0.0","spark_pilot_norest","8359","3","19","Male","","","","","","","523.3000000119209","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","123020","0.0-3.0-4.0-0.0","spark_pilot_norest","8359","3","19","Male","","false","","","","","[579]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","123530","0.0-3.0-4.0-1.0","spark_pilot_norest","8359","3","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","127553","0.0-3.0-4.0-0.1","spark_pilot_norest","8359","3","19","Male","","false","","","","","[429.39999997615814]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","128064","0.0-3.0-4.0-1.1","spark_pilot_norest","8359","3","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","132097","0.0-3.0-4.0-0.2","spark_pilot_norest","8359","3","19","Male","","false","","","","","[481.5]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
