"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","939","0.0-0.0","spark_pilot_norest","8615","4","13","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","15666","0.0-1.0","spark_pilot_norest","8615","4","13","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":19982}]","","","","","","","","","","","","","","","",""
"fullscreen","2","20967","0.0-2.0","spark_pilot_norest","8615","4","13","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","22873","0.0-3.0-0.0-0.0","spark_pilot_norest","8615","4","13","Female","","","","","","","1765","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","31712","0.0-3.0-1.0-0.0","spark_pilot_norest","8615","4","13","Female","","","","","","","1833.1000000238419","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","41454","0.0-3.0-1.0-0.1","spark_pilot_norest","8615","4","13","Female","","","","","","","1306.3000000715256","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","53714","0.0-3.0-1.0-0.2","spark_pilot_norest","8615","4","13","Female","","","","","","","3976.5","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","69491","0.0-3.0-1.0-0.3","spark_pilot_norest","8615","4","13","Female","","","","","","","2592.7000000476837","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","82204","0.0-3.0-1.0-0.4","spark_pilot_norest","8615","4","13","Female","","","","","","","1263.3999999761581","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","91052","0.0-3.0-1.0-0.5","spark_pilot_norest","8615","4","13","Female","","","","","","","997.8000000715256","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","101110","0.0-3.0-1.0-0.6","spark_pilot_norest","8615","4","13","Female","","","","","","","1227.1999999284744","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","108983","0.0-3.0-1.0-0.7","spark_pilot_norest","8615","4","13","Female","","","","","","","816.3999999761581","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","113003","0.0-3.0-2.0-0.0","spark_pilot_norest","8615","4","13","Female","","false","","","","","[1296.7999999523163]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","113513","0.0-3.0-2.0-1.0","spark_pilot_norest","8615","4","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","117530","0.0-3.0-2.0-0.1","spark_pilot_norest","8615","4","13","Female","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","15","118040","0.0-3.0-2.0-1.1","spark_pilot_norest","8615","4","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","122058","0.0-3.0-2.0-0.2","spark_pilot_norest","8615","4","13","Female","","false","","","","","[880.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","122567","0.0-3.0-2.0-1.2","spark_pilot_norest","8615","4","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","128580","0.0-3.0-3.0-0.0","spark_pilot_norest","8615","4","13","Female","","","","","","","1297.3999999761581","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","132594","0.0-3.0-4.0-0.0","spark_pilot_norest","8615","4","13","Female","","false","","","","","[574.9000000953674]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","133103","0.0-3.0-4.0-1.0","spark_pilot_norest","8615","4","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","137122","0.0-3.0-4.0-0.1","spark_pilot_norest","8615","4","13","Female","","false","","","","","[636.3999999761581]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","137633","0.0-3.0-4.0-1.1","spark_pilot_norest","8615","4","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","141648","0.0-3.0-4.0-0.2","spark_pilot_norest","8615","4","13","Female","","false","","","","","[1948.7999999523163]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","142152","0.0-3.0-4.0-1.2","spark_pilot_norest","8615","4","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
