"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1365","0.0-0.0","spark_pilot_norest","8218","6","16","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","30150","0.0-1.0","spark_pilot_norest","8218","6","16","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":33085}]","","","","","","","","","","","","","","","",""
"fullscreen","2","34027","0.0-2.0","spark_pilot_norest","8218","6","16","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","36326","0.0-3.0-0.0-0.0","spark_pilot_norest","8218","6","16","Female","","","","","","","2128","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","46338","0.0-3.0-1.0-0.0","spark_pilot_norest","8218","6","16","Female","","","","","","","3015.600000023842","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","55622","0.0-3.0-1.0-0.1","spark_pilot_norest","8218","6","16","Female","","","","","","","830.8000000715256","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","65321","0.0-3.0-1.0-0.2","spark_pilot_norest","8218","6","16","Female","","","","","","","1409.7000000476837","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","79762","0.0-3.0-1.0-0.3","spark_pilot_norest","8218","6","16","Female","","","","","","","1260.6000000238419","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","91797","0.0-3.0-1.0-0.4","spark_pilot_norest","8218","6","16","Female","","","","","","","575","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","100354","0.0-3.0-1.0-0.5","spark_pilot_norest","8218","6","16","Female","","","","","","","721.2000000476837","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","111876","0.0-3.0-1.0-0.6","spark_pilot_norest","8218","6","16","Female","","","","","","","2686.1999999284744","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","120056","0.0-3.0-1.0-0.7","spark_pilot_norest","8218","6","16","Female","","","","","","","1125.8999999761581","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","124131","0.0-3.0-2.0-0.0","spark_pilot_norest","8218","6","16","Female","","false","","","","","[758.2999999523163]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","124649","0.0-3.0-2.0-1.0","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","128690","0.0-3.0-2.0-0.1","spark_pilot_norest","8218","6","16","Female","","false","","","","","[1154.7999999523163]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","129208","0.0-3.0-2.0-1.1","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","133249","0.0-3.0-2.0-0.2","spark_pilot_norest","8218","6","16","Female","","false","","","","","[398.60000002384186]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","133758","0.0-3.0-2.0-1.2","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","139673","0.0-3.0-3.0-0.0","spark_pilot_norest","8218","6","16","Female","","","","","","","1210.2000000476837","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","143719","0.0-3.0-4.0-0.0","spark_pilot_norest","8218","6","16","Female","","false","","","","","[672.1999999284744]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","144238","0.0-3.0-4.0-1.0","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","148268","0.0-3.0-4.0-0.1","spark_pilot_norest","8218","6","16","Female","","false","","","","","[252.5]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","148779","0.0-3.0-4.0-1.1","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","152818","0.0-3.0-4.0-0.2","spark_pilot_norest","8218","6","16","Female","","false","","","","","[479.60000002384186]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","153338","0.0-3.0-4.0-1.2","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","164016","0.0-3.0-5.0-0.0","spark_pilot_norest","8218","6","16","Female","","","","","","","782.3999999761581","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","174032","0.0-3.0-5.0-0.1","spark_pilot_norest","8218","6","16","Female","","","","","","","851.1000000238419","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","185875","0.0-3.0-5.0-0.2","spark_pilot_norest","8218","6","16","Female","","","","","","","614.5","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","193384","0.0-3.0-5.0-0.3","spark_pilot_norest","8218","6","16","Female","","","","","","","1112.8000000715256","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","29","197408","0.0-3.0-6.0-0.0","spark_pilot_norest","8218","6","16","Female","","false","","","","","[728]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","30","197915","0.0-3.0-6.0-1.0","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","31","201958","0.0-3.0-6.0-0.1","spark_pilot_norest","8218","6","16","Female","","false","","","","","[286.89999997615814]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","32","202469","0.0-3.0-6.0-1.1","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","33","206489","0.0-3.0-6.0-0.2","spark_pilot_norest","8218","6","16","Female","","false","","","","","[222.89999997615814]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","34","207007","0.0-3.0-6.0-1.2","spark_pilot_norest","8218","6","16","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","35","211038","0.0-3.0-6.0-0.3","spark_pilot_norest","8218","6","16","Female","","false","","","","","[237.30000007152557]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
