"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1185","0.0-0.0","spark_pilot_norest","8778","6","22","Female","[{""event"":""blur"",""trial"":1,""time"":3984},{""event"":""focus"",""trial"":1,""time"":12135},{""event"":""blur"",""trial"":1,""time"":13149},{""event"":""focus"",""trial"":2,""time"":37651},{""event"":""blur"",""trial"":2,""time"":38500},{""event"":""focus"",""trial"":2,""time"":63117},{""event"":""fullscreenenter"",""trial"":2,""time"":64186}]","","","","","","","","","","","","","","","","","","","","",""
"preload","1","22566","0.0-1.0","spark_pilot_norest","8778","6","22","Female","[{""event"":""blur"",""trial"":1,""time"":3984},{""event"":""focus"",""trial"":1,""time"":12135},{""event"":""blur"",""trial"":1,""time"":13149},{""event"":""focus"",""trial"":2,""time"":37651},{""event"":""blur"",""trial"":2,""time"":38500},{""event"":""focus"",""trial"":2,""time"":63117},{""event"":""fullscreenenter"",""trial"":2,""time"":64186}]","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"fullscreen","2","64981","0.0-2.0","spark_pilot_norest","8778","6","22","Female","","true","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","66342","0.0-3.0-0.0-0.0","spark_pilot_norest","8778","6","22","Female","","","","","","","1259","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","81689","0.0-3.0-1.0-0.0","spark_pilot_norest","8778","6","22","Female","","","","","","","8339","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","91823","0.0-3.0-1.0-0.1","spark_pilot_norest","8778","6","22","Female","","","","","","","1682","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","102757","0.0-3.0-1.0-0.2","spark_pilot_norest","8778","6","22","Female","","","","","","","2634","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","119443","0.0-3.0-1.0-0.3","spark_pilot_norest","8778","6","22","Female","","","","","","","3491","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","132043","0.0-3.0-1.0-0.4","spark_pilot_norest","8778","6","22","Female","","","","","","","1146","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","141159","0.0-3.0-1.0-0.5","spark_pilot_norest","8778","6","22","Female","","","","","","","1248","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","151260","0.0-3.0-1.0-0.6","spark_pilot_norest","8778","6","22","Female","","","","","","","1248","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","159488","0.0-3.0-1.0-0.7","spark_pilot_norest","8778","6","22","Female","","","","","","","1147","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","163506","0.0-3.0-2.0-0.0","spark_pilot_norest","8778","6","22","Female","","","false","","","","[794]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","164013","0.0-3.0-2.0-1.0","spark_pilot_norest","8778","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","168028","0.0-3.0-2.0-0.1","spark_pilot_norest","8778","6","22","Female","","","false","","","","[877]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","168531","0.0-3.0-2.0-1.1","spark_pilot_norest","8778","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","172547","0.0-3.0-2.0-0.2","spark_pilot_norest","8778","6","22","Female","","","false","","","","[495]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","173053","0.0-3.0-2.0-1.2","spark_pilot_norest","8778","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","178724","0.0-3.0-3.0-0.0","spark_pilot_norest","8778","6","22","Female","","","","","","","937","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","182736","0.0-3.0-4.0-0.0","spark_pilot_norest","8778","6","22","Female","","","false","","","","[692]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","183239","0.0-3.0-4.0-1.0","spark_pilot_norest","8778","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","187254","0.0-3.0-4.0-0.1","spark_pilot_norest","8778","6","22","Female","","","false","","","","[493]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","187756","0.0-3.0-4.0-1.1","spark_pilot_norest","8778","6","22","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","191771","0.0-3.0-4.0-0.2","spark_pilot_norest","8778","6","22","Female","","","false","","","","[679]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
