"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","463","1717032","0.0-4.0-10.1-1.14","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","464","1717467","0.0-4.0-10.1-0.15","spark_pilot_norest","8553","2","8","Male","","","false","","","","[430.10000014305115]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","original","2","","","",""
"html-keyboard-response","465","1717977","0.0-4.0-10.1-1.15","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","466","1727882","0.0-5.0-0.0-0.0","spark_pilot_norest","8553","2","8","Male","","","","","","","6633.599999904633","<p> Great! You have finished the treasure game </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","467","1735729","0.0-5.0-0.0-0.1","spark_pilot_norest","8553","2","8","Male","","","","","","","2781","<p> Now, we are going to ask you to try to remember the pictures that you saw during the game. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","468","1745515","0.0-5.0-0.0-0.2","spark_pilot_norest","8553","2","8","Male","","","","","","","786.5","<p> On every trial, you will see an image. </p>
            <p> The image may be an <b>old</b> image you saw during the game or a <b>new</b> image that has not been shown before. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","469","1755481","0.0-5.0-0.0-0.3","spark_pilot_norest","8553","2","8","Male","","","","","","","3602.5999999046326","<p> You should select whether the image is:  </p>
            <p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p>
            <img src='./assets/img/memory/choices.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","470","1762155","0.0-5.0-0.0-0.4","spark_pilot_norest","8553","2","8","Male","","","","","","","1827.0999999046326","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p>
            <img src='./assets/img/memory/numberedChoices.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","471","1779691","0.0-5.0-0.0-0.5","spark_pilot_norest","8553","2","8","Male","","","","","","","10971.899999856949","<p> You will have <b>10 seconds</b> to make each response. </p>
            <p>  Make sure to respond before time runs out! </p>
            <img src='./assets/img/memory/10second.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","472","1794932","0.0-5.0-0.0-0.6","spark_pilot_norest","8553","2","8","Male","","","","","","","3503.2999999523163","<p> Before you play the real game, it is time to practice. </p>
            <p>  Just like in the real game, some of the images in the practice will be ones you have seen before. </p>
            <p>  Others will be entirely new. </p>","","instructions","","","","","","","","","","","",""
"memory-trial","473","1797053","0.0-5.0-1.0-0.0","spark_pilot_norest","8553","2","8","Male","","","false","","","","1104","./assets/img/space/0.jpg","definitely_new","memory","","0","","false","","","","","0","4","old",""
"html-keyboard-response","474","1797566","0.0-5.0-1.0-1.0","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","1","","",""
"memory-trial","475","1799650","0.0-5.0-1.0-0.1","spark_pilot_norest","8553","2","8","Male","","","false","","","","1073","./assets/img/space/1.jpg","maybe_new","memory","","0","","false","","","","","2","3","old",""
"html-keyboard-response","476","1800153","0.0-5.0-1.0-1.1","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","3","","",""
"memory-trial","477","1802552","0.0-5.0-1.0-0.2","spark_pilot_norest","8553","2","8","Male","","","false","","","","1388","./assets/img/space/11.jpg","maybe_old","memory","","0","","false","","","","","4","2","new",""
"html-keyboard-response","478","1803054","0.0-5.0-1.0-1.2","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","5","","",""
"memory-trial","479","1804936","0.0-5.0-1.0-0.3","spark_pilot_norest","8553","2","8","Male","","","false","","","","879","./assets/img/space/12.jpg","maybe_old","memory","","0","","false","","","","","6","2","new",""
