"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","934","0.0-0.0","spark_pilot_norest","9986","4","23","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","11961","0.0-1.0","spark_pilot_norest","9986","4","23","Male","true","false","[]","[]","[]","[{""event"":""focus"",""trial"":2,""time"":29590},{""event"":""fullscreenenter"",""trial"":2,""time"":32230},{""event"":""fullscreenexit"",""trial"":3,""time"":36090}]","","","","","","","","","","","","","","","",""
"fullscreen","2","33221","0.0-2.0","spark_pilot_norest","9986","4","23","Male","true","","","","","[{""event"":""focus"",""trial"":2,""time"":29590},{""event"":""fullscreenenter"",""trial"":2,""time"":32230},{""event"":""fullscreenexit"",""trial"":3,""time"":36090}]","","","","","","","","","","","","","","","",""
"audio-button-response","3","52985","0.0-3.0-0.0-0.0","spark_pilot_norest","9986","4","23","Male","","","","","","","19771","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","",""
"audio-button-response","4","71830","0.0-3.0-0.1-0.1","spark_pilot_norest","9986","4","23","Male","","","","","","","17800","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","",""
"audio-button-response","5","74180","0.0-3.0-0.2-0.2","spark_pilot_norest","9986","4","23","Male","","","","","","","1349","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","6","82316","0.0-3.0-1.0-0.0","spark_pilot_norest","9986","4","23","Male","","","","","","","1174","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","91816","0.0-3.0-1.0-0.1","spark_pilot_norest","9986","4","23","Male","","","","","","","1114","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","102042","0.0-3.0-1.0-0.2","spark_pilot_norest","9986","4","23","Male","","","","","","","1980.1000000238419","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","117479","0.0-3.0-1.0-0.3","spark_pilot_norest","9986","4","23","Male","","","","","","","2307.100000023842","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","130537","0.0-3.0-1.0-0.4","spark_pilot_norest","9986","4","23","Male","","","","","","","1674.199999988079","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","140154","0.0-3.0-1.0-0.5","spark_pilot_norest","9986","4","23","Male","","","","","","","1810.800000011921","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","12","151342","0.0-3.0-1.0-0.6","spark_pilot_norest","9986","4","23","Male","","","","","","","2399.199999988079","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","13","159337","0.0-3.0-1.0-0.7","spark_pilot_norest","9986","4","23","Male","","","","","","","984.0999999642372","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","14","163342","0.0-3.0-2.0-0.0","spark_pilot_norest","9986","4","23","Male","","false","","","","","[488]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","163843","0.0-3.0-2.0-1.0","spark_pilot_norest","9986","4","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","167846","0.0-3.0-2.0-0.1","spark_pilot_norest","9986","4","23","Male","","false","","","","","[629.9000000357628]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","168347","0.0-3.0-2.0-1.1","spark_pilot_norest","9986","4","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","18","172350","0.0-3.0-2.0-0.2","spark_pilot_norest","9986","4","23","Male","","false","","","","","[501.69999998807907]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","19","172851","0.0-3.0-2.0-1.2","spark_pilot_norest","9986","4","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","20","178510","0.0-3.0-3.0-0.0","spark_pilot_norest","9986","4","23","Male","","","","","","","977","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","21","182512","0.0-3.0-4.0-0.0","spark_pilot_norest","9986","4","23","Male","","false","","","","","[832.1999999880791]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","183013","0.0-3.0-4.0-1.0","spark_pilot_norest","9986","4","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","187016","0.0-3.0-4.0-0.1","spark_pilot_norest","9986","4","23","Male","","false","","","","","[388.2999999523163]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","187518","0.0-3.0-4.0-1.1","spark_pilot_norest","9986","4","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","25","191520","0.0-3.0-4.0-0.2","spark_pilot_norest","9986","4","23","Male","","false","","","","","[409.69999998807907]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","26","192021","0.0-3.0-4.0-1.2","spark_pilot_norest","9986","4","23","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","27","204658","0.0-3.0-5.0-0.0","spark_pilot_norest","9986","4","23","Male","","","","","","","2805.100000023842","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","216738","0.0-3.0-5.0-0.1","spark_pilot_norest","9986","4","23","Male","","","","","","","2965.5","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","229320","0.0-3.0-5.0-0.2","spark_pilot_norest","9986","4","23","Male","","","","","","","1417.3999999761581","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
