"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1802","0.0-0.0","spark_pilot_norest","8422","7","9","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","5220","0.0-1.0","spark_pilot_norest","8422","7","9","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":8334}]","","","","","","","","","","","","","","","",""
"fullscreen","2","9317","0.0-2.0","spark_pilot_norest","8422","7","9","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","11208","0.0-3.0-0.0-0.0","spark_pilot_norest","8422","7","9","Female","","","","","","","1821","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","20853","0.0-3.0-1.0-0.0","spark_pilot_norest","8422","7","9","Female","","","","","","","2650","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","31273","0.0-3.0-1.0-0.1","spark_pilot_norest","8422","7","9","Female","","","","","","","1970","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","40963","0.0-3.0-1.0-0.2","spark_pilot_norest","8422","7","9","Female","","","","","","","1400.3999999985099","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","55353","0.0-3.0-1.0-0.3","spark_pilot_norest","8422","7","9","Female","","","","","","","1199","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","68363","0.0-3.0-1.0-0.4","spark_pilot_norest","8422","7","9","Female","","","","","","","1570.7000000029802","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","77311","0.0-3.0-1.0-0.5","spark_pilot_norest","8422","7","9","Female","","","","","","","1087.3000000044703","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","88193","0.0-3.0-1.0-0.6","spark_pilot_norest","8422","7","9","Female","","","","","","","2040.2000000029802","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","97936","0.0-3.0-1.0-0.7","spark_pilot_norest","8422","7","9","Female","","","","","","","2673.8000000044703","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","101966","0.0-3.0-2.0-0.0","spark_pilot_norest","8422","7","9","Female","","false","","","","","[762.3000000044703]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","102481","0.0-3.0-2.0-1.0","spark_pilot_norest","8422","7","9","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","106511","0.0-3.0-2.0-0.1","spark_pilot_norest","8422","7","9","Female","","false","","","","","[996.1999999955297]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","107031","0.0-3.0-2.0-1.1","spark_pilot_norest","8422","7","9","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","111051","0.0-3.0-2.0-0.2","spark_pilot_norest","8422","7","9","Female","","true","","","","","[]","./assets/img/space/2.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","17","111561","0.0-3.0-2.0-1.2","spark_pilot_norest","8422","7","9","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","118396","0.0-3.0-3.0-0.0","spark_pilot_norest","8422","7","9","Female","","","","","","","2113.10000000149","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","122412","0.0-3.0-4.0-0.0","spark_pilot_norest","8422","7","9","Female","","false","","","","","[560.7999999970198]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","122919","0.0-3.0-4.0-1.0","spark_pilot_norest","8422","7","9","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","126951","0.0-3.0-4.0-0.1","spark_pilot_norest","8422","7","9","Female","","false","","","","","[1048.3999999985099]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","127461","0.0-3.0-4.0-1.1","spark_pilot_norest","8422","7","9","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","131501","0.0-3.0-4.0-0.2","spark_pilot_norest","8422","7","9","Female","","false","","","","","[644.5]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","132010","0.0-3.0-4.0-1.2","spark_pilot_norest","8422","7","9","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","143990","0.0-3.0-5.0-0.0","spark_pilot_norest","8422","7","9","Female","","","","","","","2087.6999999955297","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","154538","0.0-3.0-5.0-0.1","spark_pilot_norest","8422","7","9","Female","","","","","","","1385.9000000059605","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
