"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","670","0.0-0.0","spark_pilot_norest","8338","5","14","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","21197","0.0-1.0","spark_pilot_norest","8338","5","14","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":23429}]","","","","","","","","","","","","","","","",""
"fullscreen","2","24412","0.0-2.0","spark_pilot_norest","8338","5","14","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","26403","0.0-3.0-0.0-0.0","spark_pilot_norest","8338","5","14","Female","","","","","","","1400","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","40699","0.0-3.0-1.0-0.0","spark_pilot_norest","8338","5","14","Female","","","","","","","7308.299999952316","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","53929","0.0-3.0-1.0-0.1","spark_pilot_norest","8338","5","14","Female","","","","","","","4826.700000047684","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","63594","0.0-3.0-1.0-0.2","spark_pilot_norest","8338","5","14","Female","","","","","","","1411.0999999046326","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","78333","0.0-3.0-1.0-0.3","spark_pilot_norest","8338","5","14","Female","","","","","","","1591.2999999523163","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","91595","0.0-3.0-1.0-0.4","spark_pilot_norest","8338","5","14","Female","","","","","","","1823.5","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","100137","0.0-3.0-1.0-0.5","spark_pilot_norest","8338","5","14","Female","","","","","","","694","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
