"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","995","0.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","24130","0.0-1.0","spark_pilot_norest","12865","4","8","Female","true","false","[]","[]","[]","[{""event"":""blur"",""trial"":2,""time"":32617},{""event"":""focus"",""trial"":2,""time"":38888},{""event"":""blur"",""trial"":2,""time"":43670},{""event"":""focus"",""trial"":2,""time"":47620},{""event"":""blur"",""trial"":2,""time"":50289},{""event"":""focus"",""trial"":2,""time"":54095},{""event"":""fullscreenenter"",""trial"":2,""time"":59211}]","","","","","","","","","","","","","","","",""
"fullscreen","2","60171","0.0-2.0","spark_pilot_norest","12865","4","8","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","64641","0.0-3.0-0.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","4384","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","75780","0.0-3.0-1.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","4133.5","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","85978","0.0-3.0-1.0-0.1","spark_pilot_norest","12865","4","8","Female","","","","","","","1655.7000000029802","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","95511","0.0-3.0-1.0-0.2","spark_pilot_norest","12865","4","8","Female","","","","","","","1225.7000000029802","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","110546","0.0-3.0-1.0-0.3","spark_pilot_norest","12865","4","8","Female","","","","","","","1838.8999999910593","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","124147","0.0-3.0-1.0-0.4","spark_pilot_norest","12865","4","8","Female","","","","","","","2149.2999999970198","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","133726","0.0-3.0-1.0-0.5","spark_pilot_norest","12865","4","8","Female","","","","","","","1710.2000000029802","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","143982","0.0-3.0-1.0-0.6","spark_pilot_norest","12865","4","8","Female","","","","","","","1397.5999999940395","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","153764","0.0-3.0-1.0-0.7","spark_pilot_norest","12865","4","8","Female","","","","","","","2710.5","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","157810","0.0-3.0-2.0-0.0","spark_pilot_norest","12865","4","8","Female","","true","","","","","[]","./assets/img/space/0.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","13","158316","0.0-3.0-2.0-1.0","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","162338","0.0-3.0-2.0-0.1","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1461.0999999940395]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","162843","0.0-3.0-2.0-1.1","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","166853","0.0-3.0-2.0-0.2","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1851.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","167362","0.0-3.0-2.0-1.2","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","174162","0.0-3.0-3.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","2083.7000000029802","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","178178","0.0-3.0-4.0-0.0","spark_pilot_norest","12865","4","8","Female","","false","","","","","[384.30000001192093]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","178682","0.0-3.0-4.0-1.0","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","182699","0.0-3.0-4.0-0.1","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1233]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","183212","0.0-3.0-4.0-1.1","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","187235","0.0-3.0-4.0-0.2","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1028.5]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","187737","0.0-3.0-4.0-1.2","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","209563","0.0-3.0-5.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","11940.09999999404","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","221286","0.0-3.0-5.0-0.1","spark_pilot_norest","12865","4","8","Female","","","","","","","2543.6000000089407","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","234084","0.0-3.0-5.0-0.2","spark_pilot_norest","12865","4","8","Female","","","","","","","1591.300000011921","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","242411","0.0-3.0-5.0-0.3","spark_pilot_norest","12865","4","8","Female","","","","","","","1908.5999999940395","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","29","246442","0.0-3.0-6.0-0.0","spark_pilot_norest","12865","4","8","Female","","true","","","","","[]","./assets/img/space/animals/cat.jpg","[]","second stage practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","","","","","","",""
"html-keyboard-response","30","246954","0.0-3.0-6.0-1.0","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","31","250964","0.0-3.0-6.0-0.1","spark_pilot_norest","12865","4","8","Female","","false","","","","","[929.7999999970198]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","32","251468","0.0-3.0-6.0-1.1","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","33","255488","0.0-3.0-6.0-0.2","spark_pilot_norest","12865","4","8","Female","","false","","","","","[759]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","34","255990","0.0-3.0-6.0-1.2","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","35","260008","0.0-3.0-6.0-0.3","spark_pilot_norest","12865","4","8","Female","","false","","","","","[504.70000000298023]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","36","260514","0.0-3.0-6.0-1.3","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","37","279146","0.0-3.0-7.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","1728.0999999940395","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","38","288341","0.0-3.0-7.0-0.1","spark_pilot_norest","12865","4","8","Female","","","","","","","905.2999999970198","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","39","292373","0.0-3.0-8.0-0.0","spark_pilot_norest","12865","4","8","Female","","true","","","","","[]","./assets/img/space/6.jpg","[]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","",""
"html-keyboard-response","40","292885","0.0-3.0-8.0-1.0","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","41","298899","0.0-3.0-8.0-0.1","spark_pilot_norest","12865","4","8","Female","","false","","","","","[716.2000000029802,1918.2000000029802]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","42","299406","0.0-3.0-8.0-1.1","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","43","305440","0.0-3.0-8.0-0.2","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1336,101]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","44","305958","0.0-3.0-8.0-1.2","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","45","311997","0.0-3.0-8.0-0.3","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1378.7000000029802,1652.7000000029802]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","46","312499","0.0-3.0-8.0-1.3","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","47","318530","0.0-3.0-8.0-0.4","spark_pilot_norest","12865","4","8","Female","","false","","","","","[1323.7999999970198,1383.5999999940395]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","48","319044","0.0-3.0-8.0-1.4","spark_pilot_norest","12865","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","49","330680","0.0-3.0-9.0-0.0","spark_pilot_norest","12865","4","8","Female","","","","","","","1302","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","50","339355","0.0-3.0-9.0-0.1","spark_pilot_norest","12865","4","8","Female","","","","","","","1466.300000011921","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","51","343372","0.0-3.0-10.0-0.0","spark_pilot_norest","12865","4","8","Female","","false","","","","","[471.6000000089407]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
