"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","933","0.0-0.0","spark_pilot_norest","10690","3","8","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","29525","0.0-1.0","spark_pilot_norest","10690","3","8","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":32608},{""event"":""blur"",""trial"":384,""time"":1511788},{""event"":""focus"",""trial"":384,""time"":1511793},{""event"":""fullscreenexit"",""trial"":384,""time"":1511803}]","","","","","","","","","","","","","","","",""
"fullscreen","2","33592","0.0-2.0","spark_pilot_norest","10690","3","8","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","39078","0.0-3.0-0.0-0.0","spark_pilot_norest","10690","3","8","Female","","","","","","","5061","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","48919","0.0-3.0-1.0-0.0","spark_pilot_norest","10690","3","8","Female","","","","","","","2842.1999999284744","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","59763","0.0-3.0-1.0-0.1","spark_pilot_norest","10690","3","8","Female","","","","","","","2446.8000000715256","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","71282","0.0-3.0-1.0-0.2","spark_pilot_norest","10690","3","8","Female","","","","","","","3265.7000000476837","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","87557","0.0-3.0-1.0-0.3","spark_pilot_norest","10690","3","8","Female","","","","","","","3129.6999999284744","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","101332","0.0-3.0-1.0-0.4","spark_pilot_norest","10690","3","8","Female","","","","","","","2376.2999999523163","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","112954","0.0-3.0-1.0-0.5","spark_pilot_norest","10690","3","8","Female","","","","","","","3806.7000000476837","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","127121","0.0-3.0-1.0-0.6","spark_pilot_norest","10690","3","8","Female","","","","","","","5374.700000047684","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","143839","0.0-3.0-1.0-0.7","spark_pilot_norest","10690","3","8","Female","","","","","","","9692.299999952316","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","147863","0.0-3.0-2.0-0.0","spark_pilot_norest","10690","3","8","Female","","false","","","","","[1571.3999999761581]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","148379","0.0-3.0-2.0-1.0","spark_pilot_norest","10690","3","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","152399","0.0-3.0-2.0-0.1","spark_pilot_norest","10690","3","8","Female","","false","","","","","[1833.7000000476837]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","152904","0.0-3.0-2.0-1.1","spark_pilot_norest","10690","3","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","156931","0.0-3.0-2.0-0.2","spark_pilot_norest","10690","3","8","Female","","false","","","","","[1618.7000000476837]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","157439","0.0-3.0-2.0-1.2","spark_pilot_norest","10690","3","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","165382","0.0-3.0-3.0-0.0","spark_pilot_norest","10690","3","8","Female","","","","","","","3255.2000000476837","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","169408","0.0-3.0-4.0-0.0","spark_pilot_norest","10690","3","8","Female","","false","","","","","[831]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","169915","0.0-3.0-4.0-1.0","spark_pilot_norest","10690","3","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","173939","0.0-3.0-4.0-0.1","spark_pilot_norest","10690","3","8","Female","","false","","","","","[575]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","174448","0.0-3.0-4.0-1.1","spark_pilot_norest","10690","3","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","178470","0.0-3.0-4.0-0.2","spark_pilot_norest","10690","3","8","Female","","false","","","","","[787.3999999761581]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","178976","0.0-3.0-4.0-1.2","spark_pilot_norest","10690","3","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","190416","0.0-3.0-5.0-0.0","spark_pilot_norest","10690","3","8","Female","","","","","","","1580.2000000476837","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","202191","0.0-3.0-5.0-0.1","spark_pilot_norest","10690","3","8","Female","","","","","","","2645.600000023842","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
