"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","950","0.0-0.0","spark_pilot_norest","8699","5","19","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","35935","0.0-1.0","spark_pilot_norest","8699","5","19","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":40707}]","","","","","","","","","","","","","","","",""
"fullscreen","2","41694","0.0-2.0","spark_pilot_norest","8699","5","19","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","44148","0.0-3.0-0.0-0.0","spark_pilot_norest","8699","5","19","Female","","","","","","","1888","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","53813","0.0-3.0-1.0-0.0","spark_pilot_norest","8699","5","19","Female","","","","","","","2676.2999999523163","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","63598","0.0-3.0-1.0-0.1","spark_pilot_norest","8699","5","19","Female","","","","","","","1366.5999999046326","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","74112","0.0-3.0-1.0-0.2","spark_pilot_norest","8699","5","19","Female","","","","","","","2252.7000000476837","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","88080","0.0-3.0-1.0-0.3","spark_pilot_norest","8699","5","19","Female","","","","","","","818.3000001907349","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","100211","0.0-3.0-1.0-0.4","spark_pilot_norest","8699","5","19","Female","","","","","","","721.2999999523163","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","108947","0.0-3.0-1.0-0.5","spark_pilot_norest","8699","5","19","Female","","","","","","","899.2999999523163","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","118720","0.0-3.0-1.0-0.6","spark_pilot_norest","8699","5","19","Female","","","","","","","963.7000000476837","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","127028","0.0-3.0-1.0-0.7","spark_pilot_norest","8699","5","19","Female","","","","","","","1277.4000000953674","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","131055","0.0-3.0-2.0-0.0","spark_pilot_norest","8699","5","19","Female","","false","","","","","[738.1000001430511]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","131563","0.0-3.0-2.0-1.0","spark_pilot_norest","8699","5","19","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","135587","0.0-3.0-2.0-0.1","spark_pilot_norest","8699","5","19","Female","","false","","","","","[1226.2000000476837]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","136099","0.0-3.0-2.0-1.1","spark_pilot_norest","8699","5","19","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","140123","0.0-3.0-2.0-0.2","spark_pilot_norest","8699","5","19","Female","","false","","","","","[757.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","140635","0.0-3.0-2.0-1.2","spark_pilot_norest","8699","5","19","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","146150","0.0-3.0-3.0-0.0","spark_pilot_norest","8699","5","19","Female","","","","","","","811.0999999046326","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","150159","0.0-3.0-4.0-0.0","spark_pilot_norest","8699","5","19","Female","","false","","","","","[621]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","150666","0.0-3.0-4.0-1.0","spark_pilot_norest","8699","5","19","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","154687","0.0-3.0-4.0-0.1","spark_pilot_norest","8699","5","19","Female","","false","","","","","[555.2999999523163]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","155194","0.0-3.0-4.0-1.1","spark_pilot_norest","8699","5","19","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","159214","0.0-3.0-4.0-0.2","spark_pilot_norest","8699","5","19","Female","","false","","","","","[297.39999985694885]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","159720","0.0-3.0-4.0-1.2","spark_pilot_norest","8699","5","19","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","171578","0.0-3.0-5.0-0.0","spark_pilot_norest","8699","5","19","Female","","","","","","","2008.9000000953674","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","182128","0.0-3.0-5.0-0.1","spark_pilot_norest","8699","5","19","Female","","","","","","","1408.6999998092651","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","194028","0.0-3.0-5.0-0.2","spark_pilot_norest","8699","5","19","Female","","","","","","","711.4000000953674","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
