"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1665","0.0-0.0","spark_pilot_norest","9160","5","15","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","50836","0.0-1.0","spark_pilot_norest","9160","5","15","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":54891}]","","","","","","","","","","","","","","","",""
"fullscreen","2","55888","0.0-2.0","spark_pilot_norest","9160","5","15","Male","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","57901","0.0-3.0-0.0-0.0","spark_pilot_norest","9160","5","15","Male","","","","","","","1817","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","69268","0.0-3.0-1.0-0.0","spark_pilot_norest","9160","5","15","Male","","","","","","","4378.89999999851","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","87657","0.0-3.0-1.0-0.1","spark_pilot_norest","9160","5","15","Male","","","","","","","9948.30000000447","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","100314","0.0-3.0-1.0-0.2","spark_pilot_norest","9160","5","15","Male","","","","","","","4372.30000000447","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","114541","0.0-3.0-1.0-0.3","spark_pilot_norest","9160","5","15","Male","","","","","","","1033.3999999985099","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","126729","0.0-3.0-1.0-0.4","spark_pilot_norest","9160","5","15","Male","","","","","","","746.7999999970198","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","135673","0.0-3.0-1.0-0.5","spark_pilot_norest","9160","5","15","Male","","","","","","","1098.7000000029802","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","145177","0.0-3.0-1.0-0.6","spark_pilot_norest","9160","5","15","Male","","","","","","","676.3999999985099","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","153099","0.0-3.0-1.0-0.7","spark_pilot_norest","9160","5","15","Male","","","","","","","877.2999999970198","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","157115","0.0-3.0-2.0-0.0","spark_pilot_norest","9160","5","15","Male","","false","","","","","[1545.2000000029802]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","157625","0.0-3.0-2.0-1.0","spark_pilot_norest","9160","5","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","161640","0.0-3.0-2.0-0.1","spark_pilot_norest","9160","5","15","Male","","false","","","","","[490.5]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","162145","0.0-3.0-2.0-1.1","spark_pilot_norest","9160","5","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","166159","0.0-3.0-2.0-0.2","spark_pilot_norest","9160","5","15","Male","","true","","","","","[]","./assets/img/space/2.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","17","166663","0.0-3.0-2.0-1.2","spark_pilot_norest","9160","5","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","172173","0.0-3.0-3.0-0.0","spark_pilot_norest","9160","5","15","Male","","","","","","","801.2000000029802","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","176184","0.0-3.0-4.0-0.0","spark_pilot_norest","9160","5","15","Male","","false","","","","","[734.3999999985099]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","176688","0.0-3.0-4.0-1.0","spark_pilot_norest","9160","5","15","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
