"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","2015","0.0-0.0","spark_pilot_norest","8551","5","8","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","78555","0.0-1.0","spark_pilot_norest","8551","5","8","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":80715},{""event"":""blur"",""trial"":472,""time"":1706363},{""event"":""focus"",""trial"":472,""time"":1706365},{""event"":""fullscreenexit"",""trial"":472,""time"":1706378}]","","","","","","","","","","","","","","","",""
"fullscreen","2","81642","0.0-2.0","spark_pilot_norest","8551","5","8","Male","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","90044","0.0-3.0-0.0-0.0","spark_pilot_norest","8551","5","8","Male","","","","","","","8181","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","100275","0.0-3.0-1.0-0.0","spark_pilot_norest","8551","5","8","Male","","","","","","","3090.10000000149","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","111411","0.0-3.0-1.0-0.1","spark_pilot_norest","8551","5","8","Male","","","","","","","2615.7000000029802","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","122893","0.0-3.0-1.0-0.2","spark_pilot_norest","8551","5","8","Male","","","","","","","3090.5","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","139305","0.0-3.0-1.0-0.3","spark_pilot_norest","8551","5","8","Male","","","","","","","3065.39999999851","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","152358","0.0-3.0-1.0-0.4","spark_pilot_norest","8551","5","8","Male","","","","","","","1442","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","161967","0.0-3.0-1.0-0.5","spark_pilot_norest","8551","5","8","Male","","","","","","","1610.800000000745","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","173882","0.0-3.0-1.0-0.6","spark_pilot_norest","8551","5","8","Male","","","","","","","2975.900000002235","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","182721","0.0-3.0-1.0-0.7","spark_pilot_norest","8551","5","8","Male","","","","","","","1618","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","186891","0.0-3.0-2.0-0.0","spark_pilot_norest","8551","5","8","Male","","false","","","","","[1069.2000000029802]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","187401","0.0-3.0-2.0-1.0","spark_pilot_norest","8551","5","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","191418","0.0-3.0-2.0-0.1","spark_pilot_norest","8551","5","8","Male","","false","","","","","[857.1000000014901]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","191921","0.0-3.0-2.0-1.1","spark_pilot_norest","8551","5","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","195938","0.0-3.0-2.0-0.2","spark_pilot_norest","8551","5","8","Male","","false","","","","","[592.8000000007451]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","196441","0.0-3.0-2.0-1.2","spark_pilot_norest","8551","5","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","203265","0.0-3.0-3.0-0.0","spark_pilot_norest","8551","5","8","Male","","","","","","","1970.1000000014901","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","207289","0.0-3.0-4.0-0.0","spark_pilot_norest","8551","5","8","Male","","false","","","","","[849.2999999970198]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","207793","0.0-3.0-4.0-1.0","spark_pilot_norest","8551","5","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","211817","0.0-3.0-4.0-0.1","spark_pilot_norest","8551","5","8","Male","","false","","","","","[92.39999999850988]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
