"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1878","0.0-0.0","spark_pilot_norest","8408","1","9","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","19346","0.0-1.0","spark_pilot_norest","8408","1","9","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":25848},{""event"":""blur"",""trial"":189,""time"":871764},{""event"":""focus"",""trial"":191,""time"":876670},{""event"":""blur"",""trial"":645,""time"":1981756},{""event"":""focus"",""trial"":646,""time"":1991883}]","","","","","","","","","","","","","","","",""
"fullscreen","2","26812","0.0-2.0","spark_pilot_norest","8408","1","9","Male","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","28868","0.0-3.0-0.0-0.0","spark_pilot_norest","8408","1","9","Male","","","","","","","1621","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","39712","0.0-3.0-1.0-0.0","spark_pilot_norest","8408","1","9","Male","","","","","","","3856.89999999851","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","49384","0.0-3.0-1.0-0.1","spark_pilot_norest","8408","1","9","Male","","","","","","","1239.7999999970198","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","59080","0.0-3.0-1.0-0.2","spark_pilot_norest","8408","1","9","Male","","","","","","","1408.8999999985099","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","74467","0.0-3.0-1.0-0.3","spark_pilot_norest","8408","1","9","Male","","","","","","","2203.1999999955297","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","87054","0.0-3.0-1.0-0.4","spark_pilot_norest","8408","1","9","Male","","","","","","","1146.6000000014901","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","96323","0.0-3.0-1.0-0.5","spark_pilot_norest","8408","1","9","Male","","","","","","","1412.5","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","106870","0.0-3.0-1.0-0.6","spark_pilot_norest","8408","1","9","Male","","","","","","","1708.8999999985099","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","115333","0.0-3.0-1.0-0.7","spark_pilot_norest","8408","1","9","Male","","","","","","","1402.4000000059605","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","119378","0.0-3.0-2.0-0.0","spark_pilot_norest","8408","1","9","Male","","false","","","","","[1154.2999999970198]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","119885","0.0-3.0-2.0-1.0","spark_pilot_norest","8408","1","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","123909","0.0-3.0-2.0-0.1","spark_pilot_norest","8408","1","9","Male","","false","","","","","[724.5]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","124414","0.0-3.0-2.0-1.1","spark_pilot_norest","8408","1","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","128432","0.0-3.0-2.0-0.2","spark_pilot_norest","8408","1","9","Male","","false","","","","","[691.1000000014901]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","128936","0.0-3.0-2.0-1.2","spark_pilot_norest","8408","1","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","134976","0.0-3.0-3.0-0.0","spark_pilot_norest","8408","1","9","Male","","","","","","","1321.8000000044703","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","138991","0.0-3.0-4.0-0.0","spark_pilot_norest","8408","1","9","Male","","false","","","","","[466.70000000298023]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","139505","0.0-3.0-4.0-1.0","spark_pilot_norest","8408","1","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","143517","0.0-3.0-4.0-0.1","spark_pilot_norest","8408","1","9","Male","","false","","","","","[577.2999999970198]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","144021","0.0-3.0-4.0-1.1","spark_pilot_norest","8408","1","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","148036","0.0-3.0-4.0-0.2","spark_pilot_norest","8408","1","9","Male","","false","","","","","[887.8999999985099]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","148548","0.0-3.0-4.0-1.2","spark_pilot_norest","8408","1","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
