"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1869","0.0-0.0","spark_pilot_norest","8684","2","18","Female","[{""event"":""blur"",""trial"":1,""time"":95418},{""event"":""focus"",""trial"":2,""time"":118926},{""event"":""fullscreenenter"",""trial"":2,""time"":121903}]","","","","","","","","","","","","","","","","","","","","",""
"preload","1","102157","0.0-1.0","spark_pilot_norest","8684","2","18","Female","[{""event"":""blur"",""trial"":1,""time"":95418},{""event"":""focus"",""trial"":2,""time"":118926},{""event"":""fullscreenenter"",""trial"":2,""time"":121903}]","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"fullscreen","2","122827","0.0-2.0","spark_pilot_norest","8684","2","18","Female","","true","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","129806","0.0-3.0-0.0-0.0","spark_pilot_norest","8684","2","18","Female","","","","","","","6779","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","",""
"audio-button-response","4","132394","0.0-3.0-0.1-0.1","spark_pilot_norest","8684","2","18","Female","","","","","","","1589","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","5","147108","0.0-3.0-1.0-0.0","spark_pilot_norest","8684","2","18","Female","","","","","","","4478.0999999940395","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","160740","0.0-3.0-1.0-0.1","spark_pilot_norest","8684","2","18","Female","","","","","","","1817.6000000089407","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","172613","0.0-3.0-1.0-0.2","spark_pilot_norest","8684","2","18","Female","","","","","","","1040.5","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","192604","0.0-3.0-1.0-0.3","spark_pilot_norest","8684","2","18","Female","","","","","","","4461.29999999702","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","208202","0.0-3.0-1.0-0.4","spark_pilot_norest","8684","2","18","Female","","","","","","","2058.3999999910593","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","219554","0.0-3.0-1.0-0.5","spark_pilot_norest","8684","2","18","Female","","","","","","","3490.7999999970198","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","232674","0.0-3.0-1.0-0.6","spark_pilot_norest","8684","2","18","Female","","","","","","","4250.79999999702","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","12","241505","0.0-3.0-1.0-0.7","spark_pilot_norest","8684","2","18","Female","","","","","","","1742.2999999970198","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","13","245556","0.0-3.0-2.0-0.0","spark_pilot_norest","8684","2","18","Female","","","false","","","","[693.2999999970198]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","14","246058","0.0-3.0-2.0-1.0","spark_pilot_norest","8684","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","15","250066","0.0-3.0-2.0-0.1","spark_pilot_norest","8684","2","18","Female","","","false","","","","[1361.1000000089407]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","16","250568","0.0-3.0-2.0-1.1","spark_pilot_norest","8684","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","17","254575","0.0-3.0-2.0-0.2","spark_pilot_norest","8684","2","18","Female","","","false","","","","[199.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","18","255078","0.0-3.0-2.0-1.2","spark_pilot_norest","8684","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","19","261876","0.0-3.0-3.0-0.0","spark_pilot_norest","8684","2","18","Female","","","","","","","2063.6000000089407","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","20","265911","0.0-3.0-4.0-0.0","spark_pilot_norest","8684","2","18","Female","","","false","","","","[473.3999999910593]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","21","266412","0.0-3.0-4.0-1.0","spark_pilot_norest","8684","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","22","270419","0.0-3.0-4.0-0.1","spark_pilot_norest","8684","2","18","Female","","","false","","","","[423.5]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","23","270921","0.0-3.0-4.0-1.1","spark_pilot_norest","8684","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","24","274927","0.0-3.0-4.0-0.2","spark_pilot_norest","8684","2","18","Female","","","false","","","","[398.5]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","25","275429","0.0-3.0-4.0-1.2","spark_pilot_norest","8684","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","26","289929","0.0-3.0-5.0-0.0","spark_pilot_norest","8684","2","18","Female","","","","","","","4586.29999999702","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","300482","0.0-3.0-5.0-0.1","spark_pilot_norest","8684","2","18","Female","","","","","","","1359.7000000029802","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","317848","0.0-3.0-5.0-0.2","spark_pilot_norest","8684","2","18","Female","","","","","","","6114.70000000298","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","325794","0.0-3.0-5.0-0.3","spark_pilot_norest","8684","2","18","Female","","","","","","","1541.2000000029802","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","30","329824","0.0-3.0-6.0-0.0","spark_pilot_norest","8684","2","18","Female","","","false","","","","[496.20000000298023]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
