"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1333","0.0-0.0","spark_pilot_norest","8200","2","19","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","25436","0.0-1.0","spark_pilot_norest","8200","2","19","Male","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":27516}]","","","","","","","","","","","","","","","",""
"fullscreen","2","28507","0.0-2.0","spark_pilot_norest","8200","2","19","Male","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","33449","0.0-3.0-0.0-0.0","spark_pilot_norest","8200","2","19","Male","","","","","","","4766","./assets/audio/audiotest/turtle.mp3","0","audio_test","","","","","","","","","","","",""
"audio-button-response","4","38257","0.0-3.0-0.1-0.1","spark_pilot_norest","8200","2","19","Male","","","","","","","3802","./assets/audio/audiotest/turtle.mp3","4","audio_test","","","","","","","","","","","",""
"audio-button-response","5","40556","0.0-3.0-0.2-0.2","spark_pilot_norest","8200","2","19","Male","","","","","","","1295","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","6","52736","0.0-3.0-1.0-0.0","spark_pilot_norest","8200","2","19","Male","","","","","","","5173.800000011921","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","65023","0.0-3.0-1.0-0.1","spark_pilot_norest","8200","2","19","Male","","","","","","","2504.9000000059605","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","74375","0.0-3.0-1.0-0.2","spark_pilot_norest","8200","2","19","Male","","","","","","","1026.300000011921","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","88752","0.0-3.0-1.0-0.3","spark_pilot_norest","8200","2","19","Male","","","","","","","1167.4000000059605","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","101171","0.0-3.0-1.0-0.4","spark_pilot_norest","8200","2","19","Male","","","","","","","954.4000000059605","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","110325","0.0-3.0-1.0-0.5","spark_pilot_norest","8200","2","19","Male","","","","","","","1275.9000000059605","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","12","119715","0.0-3.0-1.0-0.6","spark_pilot_norest","8200","2","19","Male","","","","","","","535.7000000178814","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","13","128606","0.0-3.0-1.0-0.7","spark_pilot_norest","8200","2","19","Male","","","","","","","1805.9000000059605","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","14","132634","0.0-3.0-2.0-0.0","spark_pilot_norest","8200","2","19","Male","","false","","","","","[730.0999999940395]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","133137","0.0-3.0-2.0-1.0","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","137156","0.0-3.0-2.0-0.1","spark_pilot_norest","8200","2","19","Male","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","17","137665","0.0-3.0-2.0-1.1","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","18","141680","0.0-3.0-2.0-0.2","spark_pilot_norest","8200","2","19","Male","","false","","","","","[511.09999999403954]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","19","142185","0.0-3.0-2.0-1.2","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","20","147943","0.0-3.0-3.0-0.0","spark_pilot_norest","8200","2","19","Male","","","","","","","1016.5","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","21","151965","0.0-3.0-4.0-0.0","spark_pilot_norest","8200","2","19","Male","","false","","","","","[433]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","152474","0.0-3.0-4.0-1.0","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","156484","0.0-3.0-4.0-0.1","spark_pilot_norest","8200","2","19","Male","","false","","","","","[684.7000000178814]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","156994","0.0-3.0-4.0-1.1","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","25","161011","0.0-3.0-4.0-0.2","spark_pilot_norest","8200","2","19","Male","","false","","","","","[237.09999999403954]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","26","161513","0.0-3.0-4.0-1.2","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","27","173105","0.0-3.0-5.0-0.0","spark_pilot_norest","8200","2","19","Male","","","","","","","1691.0999999940395","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","182905","0.0-3.0-5.0-0.1","spark_pilot_norest","8200","2","19","Male","","","","","","","625.6999999880791","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","195731","0.0-3.0-5.0-0.2","spark_pilot_norest","8200","2","19","Male","","","","","","","1583.9000000059605","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","30","202997","0.0-3.0-5.0-0.3","spark_pilot_norest","8200","2","19","Male","","","","","","","863.6999999880791","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","31","207016","0.0-3.0-6.0-0.0","spark_pilot_norest","8200","2","19","Male","","false","","","","","[351.7000000178814]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","32","207518","0.0-3.0-6.0-1.0","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","33","211533","0.0-3.0-6.0-0.1","spark_pilot_norest","8200","2","19","Male","","false","","","","","[442.5]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","34","212046","0.0-3.0-6.0-1.1","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","35","216059","0.0-3.0-6.0-0.2","spark_pilot_norest","8200","2","19","Male","","false","","","","","[424.30000001192093]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","36","216562","0.0-3.0-6.0-1.2","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","37","220580","0.0-3.0-6.0-0.3","spark_pilot_norest","8200","2","19","Male","","false","","","","","[627.8999999761581]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","38","221084","0.0-3.0-6.0-1.3","spark_pilot_norest","8200","2","19","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","39","240012","0.0-3.0-7.0-0.0","spark_pilot_norest","8200","2","19","Male","","","","","","","2038.8999999761581","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","40","249187","0.0-3.0-7.0-0.1","spark_pilot_norest","8200","2","19","Male","","","","","","","880.5","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
