"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1317","0.0-0.0","spark_pilot_norest","8367","6","20","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","22893","0.0-1.0","spark_pilot_norest","8367","6","20","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":26925}]","","","","","","","","","","","","","","","",""
"fullscreen","2","27879","0.0-2.0","spark_pilot_norest","8367","6","20","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","30262","0.0-3.0-0.0-0.0","spark_pilot_norest","8367","6","20","Female","","","","","","","2320","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","43014","0.0-3.0-1.0-0.0","spark_pilot_norest","8367","6","20","Female","","","","","","","5726","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","54215","0.0-3.0-1.0-0.1","spark_pilot_norest","8367","6","20","Female","","","","","","","2789.400000002235","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","63994","0.0-3.0-1.0-0.2","spark_pilot_norest","8367","6","20","Female","","","","","","","1518","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","79670","0.0-3.0-1.0-0.3","spark_pilot_norest","8367","6","20","Female","","","","","","","2516.10000000149","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","93528","0.0-3.0-1.0-0.4","spark_pilot_norest","8367","6","20","Female","","","","","","","2422.7000000029802","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","102572","0.0-3.0-1.0-0.5","spark_pilot_norest","8367","6","20","Female","","","","","","","1207.300000000745","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","113067","0.0-3.0-1.0-0.6","spark_pilot_norest","8367","6","20","Female","","","","","","","1682.2000000029802","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","121735","0.0-3.0-1.0-0.7","spark_pilot_norest","8367","6","20","Female","","","","","","","1629.4000000022352","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","125766","0.0-3.0-2.0-0.0","spark_pilot_norest","8367","6","20","Female","","false","","","","","[771.8999999985099]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","126274","0.0-3.0-2.0-1.0","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","130308","0.0-3.0-2.0-0.1","spark_pilot_norest","8367","6","20","Female","","false","","","","","[1339.5]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","130824","0.0-3.0-2.0-1.1","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","134863","0.0-3.0-2.0-0.2","spark_pilot_norest","8367","6","20","Female","","false","","","","","[855.3999999985099]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","135372","0.0-3.0-2.0-1.2","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","141774","0.0-3.0-3.0-0.0","spark_pilot_norest","8367","6","20","Female","","","","","","","1689.3999999985099","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","145793","0.0-3.0-4.0-0.0","spark_pilot_norest","8367","6","20","Female","","false","","","","","[452.5]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","146311","0.0-3.0-4.0-1.0","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","150326","0.0-3.0-4.0-0.1","spark_pilot_norest","8367","6","20","Female","","false","","","","","[540.8000000007451]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","150828","0.0-3.0-4.0-1.1","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","154845","0.0-3.0-4.0-0.2","spark_pilot_norest","8367","6","20","Female","","false","","","","","[522.6000000014901]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","155361","0.0-3.0-4.0-1.2","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","166392","0.0-3.0-5.0-0.0","spark_pilot_norest","8367","6","20","Female","","","","","","","1168.300000000745","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","176664","0.0-3.0-5.0-0.1","spark_pilot_norest","8367","6","20","Female","","","","","","","1120","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","189051","0.0-3.0-5.0-0.2","spark_pilot_norest","8367","6","20","Female","","","","","","","1197.800000000745","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","196283","0.0-3.0-5.0-0.3","spark_pilot_norest","8367","6","20","Female","","","","","","","858.6999999992549","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","29","200304","0.0-3.0-6.0-0.0","spark_pilot_norest","8367","6","20","Female","","false","","","","","[662.8000000007451]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","30","200806","0.0-3.0-6.0-1.0","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","31","204836","0.0-3.0-6.0-0.1","spark_pilot_norest","8367","6","20","Female","","false","","","","","[472.69999999925494]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","32","205338","0.0-3.0-6.0-1.1","spark_pilot_norest","8367","6","20","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
