"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","2161","0.0-0.0","spark_pilot_norest","9112","7","9","Male","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","19291","0.0-1.0","spark_pilot_norest","9112","7","9","Male","true","false","[]","[]","[]","[{""event"":""blur"",""trial"":2,""time"":23353},{""event"":""focus"",""trial"":2,""time"":36348},{""event"":""fullscreenenter"",""trial"":2,""time"":37571},{""event"":""blur"",""trial"":564,""time"":2067322},{""event"":""focus"",""trial"":564,""time"":2070094}]","","","","","","","","","","","","","","","",""
"fullscreen","2","38529","0.0-2.0","spark_pilot_norest","9112","7","9","Male","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","41505","0.0-3.0-0.0-0.0","spark_pilot_norest","9112","7","9","Male","","","","","","","2501","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","51820","0.0-3.0-1.0-0.0","spark_pilot_norest","9112","7","9","Male","","","","","","","3315.3999996185303","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","62214","0.0-3.0-1.0-0.1","spark_pilot_norest","9112","7","9","Male","","","","","","","1951","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","72528","0.0-3.0-1.0-0.2","spark_pilot_norest","9112","7","9","Male","","","","","","","2044","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","90557","0.0-3.0-1.0-0.3","spark_pilot_norest","9112","7","9","Male","","","","","","","4822.300000190735","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","106355","0.0-3.0-1.0-0.4","spark_pilot_norest","9112","7","9","Male","","","","","","","4342.200000762939","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","116277","0.0-3.0-1.0-0.5","spark_pilot_norest","9112","7","9","Male","","","","","","","2082.800000190735","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","128370","0.0-3.0-1.0-0.6","spark_pilot_norest","9112","7","9","Male","","","","","","","3235.800000190735","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","138195","0.0-3.0-1.0-0.7","spark_pilot_norest","9112","7","9","Male","","","","","","","2771.2999992370605","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","142247","0.0-3.0-2.0-0.0","spark_pilot_norest","9112","7","9","Male","","true","","","","","[]","./assets/img/space/0.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","13","142752","0.0-3.0-2.0-1.0","spark_pilot_norest","9112","7","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","146782","0.0-3.0-2.0-0.1","spark_pilot_norest","9112","7","9","Male","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","15","147287","0.0-3.0-2.0-1.1","spark_pilot_norest","9112","7","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","151305","0.0-3.0-2.0-0.2","spark_pilot_norest","9112","7","9","Male","","true","","","","","[]","./assets/img/space/2.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","17","151821","0.0-3.0-2.0-1.2","spark_pilot_norest","9112","7","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","162107","0.0-3.0-3.0-0.0","spark_pilot_norest","9112","7","9","Male","","","","","","","5573.700000762939","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","166118","0.0-3.0-4.0-0.0","spark_pilot_norest","9112","7","9","Male","","false","","","","","[1142.6000003814697]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
