"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","2312","0.0-0.0","spark_pilot_norest","8655","8","15","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","66628","0.0-1.0","spark_pilot_norest","8655","8","15","Female","true","false","[]","[]","[]","[{""event"":""focus"",""trial"":0,""time"":1132},{""event"":""fullscreenenter"",""trial"":2,""time"":68825}]","","","","","","","","","","","","","","","",""
"fullscreen","2","69627","0.0-2.0","spark_pilot_norest","8655","8","15","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","72236","0.0-3.0-0.0-0.0","spark_pilot_norest","8655","8","15","Female","","","","","","","2507","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","82351","0.0-3.0-1.0-0.0","spark_pilot_norest","8655","8","15","Female","","","","","","","3051.600000000093","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","179326","0.0-3.0-1.0-0.1","spark_pilot_norest","8655","8","15","Female","","","","","","","88465.3999999999","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","189028","0.0-3.0-1.0-0.2","spark_pilot_norest","8655","8","15","Female","","","","","","","1330.2000000001863","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","206378","0.0-3.0-1.0-0.3","spark_pilot_norest","8655","8","15","Female","","","","","","","4044.7000000001863","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","219342","0.0-3.0-1.0-0.4","spark_pilot_norest","8655","8","15","Female","","","","","","","1445.4000000003725","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","229236","0.0-3.0-1.0-0.5","spark_pilot_norest","8655","8","15","Female","","","","","","","1974.2999999998137","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","239732","0.0-3.0-1.0-0.6","spark_pilot_norest","8655","8","15","Female","","","","","","","1565.8999999999069","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","248747","0.0-3.0-1.0-0.7","spark_pilot_norest","8655","8","15","Female","","","","","","","1868.1000000000931","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","252824","0.0-3.0-2.0-0.0","spark_pilot_norest","8655","8","15","Female","","false","","","","","[1076.0999999996275]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","253330","0.0-3.0-2.0-1.0","spark_pilot_norest","8655","8","15","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","257351","0.0-3.0-2.0-0.1","spark_pilot_norest","8655","8","15","Female","","false","","","","","[1048.8999999999069]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","257858","0.0-3.0-2.0-1.1","spark_pilot_norest","8655","8","15","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","261883","0.0-3.0-2.0-0.2","spark_pilot_norest","8655","8","15","Female","","false","","","","","[906.7000000001863]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","262388","0.0-3.0-2.0-1.2","spark_pilot_norest","8655","8","15","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","270153","0.0-3.0-3.0-0.0","spark_pilot_norest","8655","8","15","Female","","","","","","","2986.5","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","274182","0.0-3.0-4.0-0.0","spark_pilot_norest","8655","8","15","Female","","false","","","","","[955.8000000002794]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","274688","0.0-3.0-4.0-1.0","spark_pilot_norest","8655","8","15","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","278714","0.0-3.0-4.0-0.1","spark_pilot_norest","8655","8","15","Female","","false","","","","","[754.3999999999069]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","279217","0.0-3.0-4.0-1.1","spark_pilot_norest","8655","8","15","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","283229","0.0-3.0-4.0-0.2","spark_pilot_norest","8655","8","15","Female","","false","","","","","[327.90000000037253]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","283734","0.0-3.0-4.0-1.2","spark_pilot_norest","8655","8","15","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","296299","0.0-3.0-5.0-0.0","spark_pilot_norest","8655","8","15","Female","","","","","","","2605.7000000001863","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
