"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"pavlovia","0","1418","0.0-0.0","spark_pilot_norest","8217","2","13","Female","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","23694","0.0-1.0","spark_pilot_norest","8217","2","13","Female","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":2,""time"":26893}]","","","","","","","","","","","","","","","",""
"fullscreen","2","27894","0.0-2.0","spark_pilot_norest","8217","2","13","Female","true","","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","3","29965","0.0-3.0-0.0-0.0","spark_pilot_norest","8217","2","13","Female","","","","","","","1995","./assets/audio/audiotest/turtle.mp3","2","audio_test","","","","","","","","","","","",""
"learning-instructions","4","39431","0.0-3.0-1.0-0.0","spark_pilot_norest","8217","2","13","Female","","","","","","","2446.300000011921","<p> Welcome! Please remember to stay in fullscreen mode and don't click away from the experiment. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","5","49037","0.0-3.0-1.0-0.1","spark_pilot_norest","8217","2","13","Female","","","","","","","1156.5","<p> Today you will be playing a game to earn treasure. </p>
            <p> At the end of the experiment, you will earn a bonus based on how much treasure you find. </p>
            <img src='./assets/img/instructions/treasure.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","6","58546","0.0-3.0-1.0-0.2","spark_pilot_norest","8217","2","13","Female","","","","","","","1246.699999988079","<p> Animals have hidden treasure in treasure chests. </p>
            <p> You need to first find an animal and then choose which of their treasure chests to search. </p>
            <img src='./assets/img/space/animals/cat.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","7","72376","0.0-3.0-1.0-0.3","spark_pilot_norest","8217","2","13","Female","","","","","","","677.2000000178814","<p> In each round, you will search for treasure in a different place. In the real game, there will be two rounds. </p>
            <p> You will begin with a separate, practice round where you will search for treasure in outer space. </p>
            <img src='./assets/img/space/0.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","8","84307","0.0-3.0-1.0-0.4","spark_pilot_norest","8217","2","13","Female","","","","","","","512.7999999821186","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","9","92734","0.0-3.0-1.0-0.5","spark_pilot_norest","8217","2","13","Female","","","","","","","598.7000000178814","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","10","102352","0.0-3.0-1.0-0.6","spark_pilot_norest","8217","2","13","Female","","","","","","","803.7999999821186","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","110414","0.0-3.0-1.0-0.7","spark_pilot_norest","8217","2","13","Female","","","","","","","1025.2000000178814","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","12","114435","0.0-3.0-2.0-0.0","spark_pilot_norest","8217","2","13","Female","","false","","","","","[492.5]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","13","114939","0.0-3.0-2.0-1.0","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","14","118957","0.0-3.0-2.0-0.1","spark_pilot_norest","8217","2","13","Female","","false","","","","","[764.5]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","119471","0.0-3.0-2.0-1.1","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","123494","0.0-3.0-2.0-0.2","spark_pilot_norest","8217","2","13","Female","","false","","","","","[321.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","124007","0.0-3.0-2.0-1.2","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","18","130027","0.0-3.0-3.0-0.0","spark_pilot_norest","8217","2","13","Female","","","","","","","1310.5999999940395","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","19","134045","0.0-3.0-4.0-0.0","spark_pilot_norest","8217","2","13","Female","","false","","","","","[388.30000001192093]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","20","134555","0.0-3.0-4.0-1.0","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","21","138571","0.0-3.0-4.0-0.1","spark_pilot_norest","8217","2","13","Female","","false","","","","","[424.09999999403954]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","22","139079","0.0-3.0-4.0-1.1","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","143103","0.0-3.0-4.0-0.2","spark_pilot_norest","8217","2","13","Female","","false","","","","","[371]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","143615","0.0-3.0-4.0-1.2","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","25","154330","0.0-3.0-5.0-0.0","spark_pilot_norest","8217","2","13","Female","","","","","","","856.9000000059605","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","26","163882","0.0-3.0-5.0-0.1","spark_pilot_norest","8217","2","13","Female","","","","","","","419.7000000178814","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","175579","0.0-3.0-5.0-0.2","spark_pilot_norest","8217","2","13","Female","","","","","","","512.1000000238419","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","182388","0.0-3.0-5.0-0.3","spark_pilot_norest","8217","2","13","Female","","","","","","","440.5","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","29","186406","0.0-3.0-6.0-0.0","spark_pilot_norest","8217","2","13","Female","","false","","","","","[305.69999998807907]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","30","186917","0.0-3.0-6.0-1.0","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","31","190936","0.0-3.0-6.0-0.1","spark_pilot_norest","8217","2","13","Female","","false","","","","","[1055.4000000059605]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","32","191447","0.0-3.0-6.0-1.1","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","33","195472","0.0-3.0-6.0-0.2","spark_pilot_norest","8217","2","13","Female","","false","","","","","[459.09999999403954]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","34","195979","0.0-3.0-6.0-1.2","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","35","200000","0.0-3.0-6.0-0.3","spark_pilot_norest","8217","2","13","Female","","false","","","","","[592.2000000178814]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","36","200511","0.0-3.0-6.0-1.3","spark_pilot_norest","8217","2","13","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","37","218121","0.0-3.0-7.0-0.0","spark_pilot_norest","8217","2","13","Female","","","","","","","788.2000000178814","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","38","226848","0.0-3.0-7.0-0.1","spark_pilot_norest","8217","2","13","Female","","","","","","","464.5","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
